Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
The intercepts made by the plane 3x - 4y - 2z = 6 with the coordinate axis are?<br><br>(a) -2 , 3/2 , 3<br>(b) 2 , 3/2 , -3<br>(c) -2 , -3/2 , 3<br>(d) 2 , -3/2 , -3				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the mid-point of points (2,-5) and (6,11)?<br><br>(a) (4,8)<br>(b) (2,8)<br>(c) (2,3)<br>(d) (4,3)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the distance between the two points (-2,3) and (4,5)?<br><br>(a) 6 units<br>(b) 8 units<br>(c) 10 units<br>(d) 12 units				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
If the distance between two points (x,7) and (1,15) is 10 units, then the possible values of x =?<br><br>(a) 4,5<br>(b) 3,7<br>(c) 5,-7<br>(d) 7, -5				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the coordinates of the point which will divide the line joining the point (2,4) and (7,9) internally in the ratio 1:2?<br><br>(a) (3/8 , 3/11)<br>(b) (5/3 , 1/3)<br>(c) (11/3 , 17/3)<br>(d) (8/3 , 11/3)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the ratio in which the line 4x + y = 13 divide the segment which is joining to the point (1,6) and (6,1)?<br><br>(a) 1:3<br>(b) 2:5<br>(c) 2:3<br>(d) 1:4				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The straight line kx - 3y = 6 passes through the point (3,2). What is the value of k?<br><br>(a) 4<br>(b) 3<br>(c) 6<br>(d) 2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The equation of a straight line on a point (3,-5) and slope 2 is?<br><br>(a) 3x - 5y - 2 = 0<br>(b) 5x - 2y + 3 = 0<br>(c) 2x - y - 11 = 0<br>(d) 3x - 2y - 5 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the equation of a line which cuts the intercepts –3 unit and 5/2 units on x-axis and y-axis, respectively?<br><br>(a) -3x + 5y = 2<br>(b) 6x - 5y + 15 = 0<br>(c) 5x -6y + 15 = 0<br>(d) 6x - 5y -15 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The equation of a straight line passing through (-2,5) and (1,3) is?<br><br>(a) 2x-3y-19 = 0<br>(b) 2x+2y+19 = 0<br>(c) 3x-2y-11 = 0<br>(d) 2x+3y-11 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the equation of the line, passing through (2,3) and perpendicular to the line joining to (-5,6) and (-6,5) is?<br><br>(a) x + y - 5 = 0<br>(b) x - y + 5 = 0<br>(c) x - y - 5 = 0<br>(d) x + y +5 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Equation of the straight line which is parallel to the line 3x + 4y - 12 and passes through a point (2, 1) will be?<br><br>(a) 3x - 4y = 10<br>(b) 3x + 4y = 10<br>(c) 3x - 4y + 10 = 0<br>(d) 3x + 4y + 10 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the equation of the straight line which is perpendicular to the straight line 4x - 5y - 10 = 0 and passes through a point (1,-2) is?<br><br>(a) 4x - 5y - 14 = 0<br>(b) 3x + 4y + 5 = 0<br>(c) 5x + 4y - 3 = 0<br>(d) 5x + 4y + 3 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The distance from the origin to the line 4x + 3y = 6 is?<br><br>(a) 7/5<br>(b) 3/5<br>(c) 4/5<br>(d) 6/5				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the distance of the point (4,2) from the line joining the points (4,1) and (2,3)?<br><br>(a) 1/√2<br>(b) 2/√2<br>(c) 2<br>(d) 1				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the distance between two parallel lines 3x + 4y +8 =0 and 3x + 4y - 2 = 0?<br><br>(a) 2 units<br>(b) 4 units<br>(c) 5 units<br>(d) 1 unit				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the relation between x and y such that the point (x,y) is equidistant from (6,2) and (4,6)?<br><br>(a) 2x - y = 3<br>(b) 2x + y = -3<br>(c) x + 2y = 3<br>(d) x - 2y = -3				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the value of the angle subtended between the graph of linear equation 35x - 35y + 15 = 0 and x-axis?<br><br>(a) 35°<br>(b) 45°<br>(c) 50°<br>(d) 55°				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the acute angle between the lines y = 2x + 5 and y + 3x + 2 = 0.<br><br>(a) 30°<br>(b) 45°<br>(c) 60°<br>(d) 75°				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The points A (1,2), B (3,4) and C (4,1) are the vertices of a triangle which is?<br><br>(a) Isosceles<br>(b) Right-angled<br>(c) Equilateral<br>(d) Scalene				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the third vertex of an equilateral triangle whose two vertices are (2, 4) and (2, 6).<br><br>(a) (2,5)<br>(b) (√3,5)<br>(c) (2+√3,5)<br>(d) (2√3,5)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
∆ABC is a triangle whose vertices are A (0,0), B (a,5) and C (-5,5). If the triangle is right angled at A, then find the value of a?<br><br>(a) 3<br>(b) 5<br>(c) 6<br>(d) 2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the length of median through A of a triangle whose vertices are A (-1,3), B (1, -1) and C (5,1)?<br><br>(a) 5 unit<br>(b) 6 unit<br>(c) 8 unit<br>(d) 10 unit				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The coordinates of the centroid of the triangle ABC whose vertices are A (-5,7), B (-4, -5) and C(4,5), is?<br><br>(a) (-5/3,7/3)<br>(b) (-7/3,5/3)<br>(c) (-4/3,7/3)<br>(d) (-5/3,-7/3)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the circumcenter of the triangle whose vertices are (-2, -3), (-1, 0) and (7, -6). Also find the radius of the circumcircle?<br><br>(a) (3, -3), 5 unit<br>(b) (3, -3), 6 unit<br>(c (-3, -3), 8 unit<br>(d) (-3, -3), 10 unit				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The points (-5,1), (1,k) and (4,-2) are collinear if the value of k is<br><br>(a)-1<br>(b) 2<br>(c) 3<br>(d) 1				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The area (in square units) of the triangle formed by the vertices (0,2), (2,3) and (3,1) is?<br><br>(a) 3.5<br>(b) 5.5<br>(c) 2.5<br>(d) 4.4				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The area of a triangle with vertices (3,-2), (2,3) and (p,-4) is 8 square units. Find the value of p?<br><br>(a) 17<br>(b) -16<br>(c) 15<br>(d) -15				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The area in square units of a triangle formed by the coordinate axis and the straight line 5x + 7y = 35 is?<br><br>(a) 35<br>(b) 35/2<br>(c) 2/35<br>(d) 25/2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
What is the area (in square units) of the triangular region enclosed by the graphs of the equations x + y = 3, 2x + 5y = 12 and the x-axis?<br><br>(a) 6<br>(b) 4<br>(c) 3<br>(d) 2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
What is the area (in unit squares) of the region enclosed by the graphs of the equations 2x - 3y + 6 = 0, 4x + y = 16 and y = 0?<br><br>(a) 11.5<br>(b) 14<br>(c) 10.5<br>(d) 12				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
1 Find the area formed by x+2y=8, 5x+3y=18, and y axis?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
2 Find the area of triangle formed by three lines 2y=3x,9x+7y=91 and Y axis ?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
3 The area of a triangle formed by the lines x+y-3=0, x-3y+9=0 and 3x-2y+1=0 is?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
42A. The point (9,0), (9,6), (-9,6) and (-9,0) are the vertices of a _.<br><br>(a) Square<br>(b) Rectangle<br>(c) Rhombus<br>(d) Trapezium				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
In a parallelogram PQRS, P = (-1,-1), Q = (8,0) and R = (7,5) find the coordinates of 'S'?<br><br>(a) (-2,4)<br>(b) (-2,7/2)<br>(c) (-3/2,4)<br>(d) (-1,4)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
If the points A(1,2), B(4,3), C(1,0) and D(k,-1) are the vertices of a parallelogram then, the value of k is?<br><br>(a) 1<br>(b) 2<br>(c) -1<br>(d) -2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The area (in square units) of the quadrilateral ABCD, formed by the vertices A (0,-2), B (2,1), C (0,4), and D (-2,1) is?<br><br>(a) 13<br>(b) 12<br>(c) 15<br>(d) 14				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
What is the equation of a circle with centre of origin and radius of 6 cm?<br><br>(a) x²+ y² - x - y = 36<br>(b) x² + y² - 36 = 0<br>(c) x² + y² - y = 36<br>(d) x² + y² - x = 36				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the radius of the circle x² + y² - 4x - 6xy - 12 = 0?<br><br>(a) 3<br>(b) 4<br>(c) 2<br>(d) 5				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the radius of the circle x² + y² = 25.<br><br>(a) 25 units<br>(b) 5 units<br>(c) 2 units<br>(d) 12 units				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The equation of circle with centre (1,-2) and radius 4 cm is?<br><br>(a) x² + y² - 2x + 4y = 16<br>(b) x² + y² + 2x - 4y = 11<br>(c) x² + y² - 2x + 4y = 11<br>(d) x² + y² + 2x - 4y = 16				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the equation of a circle whose diameter has end points (4,3) and (-2,1)?<br><br>(a) x² + y² - 2x + 4y = 5<br>(b) x² + y² - 2x - 4y = 5<br>(c) x² + y² - 2x - 4y = 3<br>(d) x² + y² - 6x + 2y = 3				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the equation of the sphere having centre (-1,2,-3) and the radius of 3 units?<br><br>(a) x² + y² + z² - 2x + 4y - 6z + 5 = 0<br>(b) x² + y² + z² + 2x - 4y + 6z + 5 = 0<br>(c) x² + y² + z² - x + 2y - 3z + 5 = 0<br>(d) x² + y² + z² + x - 2y + 3z + 5 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Tell the reflection point of Point (1, 2) over the line x + y = 4?<br><br>(a) (2,3)<br>(b) (2,4)<br>(c) (3,2)<br>(d) (-2,3)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
If the angle between two lines are 45°, slope of one line is ½, Find the slope of another line?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The slope of a line is double of the slope of another line. If tangent of the angle between them is 1/3, find the number of possible Slopes of lines?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Equation of median is 2x + 3y + k = 4, A, b, c coordinates of Triangle ABD are (1, 1) (2, 2) (3, 3) then find K?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
The equation of straight line which passes through the mid point of two points (4, 2) and (6, 4) and the point (-5, -3) is?<br><br>1) 5x – 3y = 15<br>2) 5y – 3x = 30<br>3) 5y – 3x = 10<br>4) 3x – 5y = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
If x – 2y + k = 0 is the median of a triangle whose vertices are (–2, 6), (0, 8), (–10, 4), find the value of k.<br><br>1) 12<br>2) 12.5<br>3) 16<br>4) 14				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
For which value of k, the system of linear equations 2x + 3y = 2k and 5x + ky = -2 has a unique solution?<br><br>1) k≠15/2<br>2) k ≠ 4<br>3) k ≠ 8<br>4) k≠13/2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the point on the X-axis which is equidistant from (2, -5) and (-2, 9)<br><br>1) (14, 0)<br>2) (-7, 0)<br>3) (7, 0)<br>4) (-14, 0)				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
If two line segments kx + (k + 2)y + 3 = 0 and kx – 2y + 7 = 0 are perpendicular, then what is the value of ‘k’?<br><br>1) 2 + √3<br>2) 1 + √5<br>3) 3 + √5<br>4) 5 + √2				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
What is the equation of line passing through point (-11, 2) and intersection of lines 2x – 3y – 29 = 0 and x + 4y + 13 = 0?<br><br>1) 7x + 18y + 41 = 0<br>2) 3x + 19y + 41 = 0<br>3) 7x + 8y + 31 = 0<br>4) 17x + 8y + 4 = 0				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
A line passing through the origin perpendicularly cuts the line 2x + 3y = 6 at M? Find the coordinates of M?<br><br>1) 6/11, 9/11<br>2) 6/7, 9/7<br>3) 6/11, -9/11<br>4) None.				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Given that A(1, 1) and B(2, -3) are two points and D is a point on AB produced such that AD = 3 AB, find the coordinates of D?<br><br>1) 4, 11<br>2) -4, 11<br>3) -4, -11<br>4) 4, -11				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
Find the coordinates of the foot of the perpendicular drawn from the point (1, -2) on the line y = 2x + 1?				40	Source::AbhasSaini 5.Mathematics::CoordinateGeometry
