Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
At a particular time of day, shadow made by vertical cylindrical pipe of length 7 m is 42 m. If the angle of elevation becomes double what will be the decrease in shadow of that pipe?<br><br>1) 21.6 m<br>2) 22.8m<br>3) 14.2m<br>4) 9.8m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
Find the decrease in shadow of a vertical pole 8 high when the angle of elevation becomes double. Given at this moment, the shadow of pole is 32 m.<br><br>1) 20m<br>2) 10m<br>3) 15m<br>4) 17m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The angles of elevation of the top of a tower from two points at distances p and q from the base and on the same straight line are 27° and 63° respectively. What is the height of the tower?<br><br>1) pq<br>2) √pq<br>3) pq/2<br>4) √pq/2				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A truck is moving away from a tower and angle of elevation made by the truck to the top of the tower is 60°. When the truck moves 70 m further, the angle of elevation changes to 30°, find the height of the tower.<br><br>1) 10√3 m<br>2) 20m<br>3) 35√3m<br>4) 7√3m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
P and Q are two points on the ground on either side of a pole. The angles of elevation of the top of the pole are observed from P and Q are 60° and 30° respectively and the distance between them is 84√3m. What is the height (in m) of the pole?<br><br>A. 63<br>B. 73.5<br>C. 52.5<br>D. 63.75				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A and B standing on the same side of a wall and observe that the angles of elevation to the top of the wall are 45° and 60° respectively. If the height of the wall is 50 m, the distance between A and B is:<br><br>A. 25.07m<br>B. 21.10m<br>C. 17.38m<br>D. 14.65m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
From the top of a 10m high building, the angle of elevation of the top of a tower is 60° and the angle of depression of the foot of the tower is θ such that tanθ = 2/3. What is the height of the tower to the nearest metres?<br><br>A. 34m<br>B. 35m<br>C. 36m<br>D. 33m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
From the top of 75m high tower, the angle of depression of two points P and Q on opposite side of the base of the tower on level ground is θ and ω such that tanθ = 3/4 and tanω = 5/8. What is the distance between the points P and Q?<br><br>A. 190m<br>B. 200m<br>C. 180m<br>D. 220m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
From the top of 120m high lighthouse, the angle of depression of two ships on opposite side of the base of the lighthouse is 30° and 60°. What is the distance between the ships?<br><br>A. 327m<br>B. 127m<br>C. 277m<br>D. 177m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
From a point exactly midway between the foot of two towers P and Q, the angle of elevation of their tops are 30° and 60° respectively. The ratio of the height of P to that of Q is:<br><br>A. 1:3<br>B. 1:2<br>C. 1: 2√3<br>D. 2: 3√3				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The angle of elevation of a flying drone from a point on the ground is 60°. After flying for 5 seconds, the angle of elevation drops to 30°. If the drone is flying horizontally at a constant height of 1000√3m, the distance travelled by the drone is:<br><br>A. 2000 m<br>B. 1000m<br>C. 3000m<br>D. 4000m				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A clock tower stands at the crossing of two roads which point in the north-south and the east-west directions. P, Q, R and S are the points on the road due north, east, south and west respectively, where the angle of elevation of the top of the tower are respectively α, β, γ and δ. Then (PQ/RS)² =?<br><br>A. (tan²α + tan²δ) / (tan²β + tan²γ)<br>B. (tan²α + tan²β) / (tan²γ + tan²δ)<br>C. (cot²α + cot²β) / (cot²γ + cot²δ)<br>D. (cot²α + cot²δ) / (cot²β + cot²γ)				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A pole stands vertically on a road which goes in the north-south direction. P, Q are two points towards the north of the pole, such that PQ = b, and the angles of elevation of the top of the pole at P, Q are α and β respectively. Then, the height of the pole is:<br><br>A. b / (tanβ + tanα)<br>B. b / (cotβ - cotα)<br>C. b / (tanβ - tanα)<br>D. b tanα / tanβ				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The angle of elevation of the top of a building from the top and bottom of a tree are x and y respectively. If the height of the tree is h metre, the height (in m) of the building is:<br><br>A. h cot x / (cot x + cot y)<br>B. h cot y / (cot x + cot y)<br>C. h cot x / (cot x - cot y)<br>D. h cot y / (cot x - cot y)				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A pole on the ground leans at 60° with the vertical. At a point x metre away from the base of the pole on the ground, two halves of the pole subtend the same angle. If the pole and the point are in the same vertical plane, then what is the length of the pole?<br><br>1) √2x metre<br>2) √3x metre<br>3) 2x metre<br>4) 2/2x metre				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
At the foot of a mountain, the angle of elevation of its summit is 45°. After ascending 600 m with an inclination of 30° towards the mountain, the angle of elevation was formed to be 60°. Find the height of the mountain.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The top of two poles of height 60m and 35m are connected by a rope. If the rope makes an angle with horizon, which has tangent equal to 5/9, find the distance between the two poles.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
Two trees are standing on the opposite sides of a road with distance between them being 400m. There is point on the road between the trees, the angles of depression from the top of the trees to the point on the road are 45° and 60°. If the height of the tree that makes the angle 45° is 200m, find the height of the other tree.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A hydrogen balloon ascending at the rate of 18 km/hour was drifted by the wind. If the angle of elevation at 10th and 15th minute were found to be 60° and 45° respectively. Find speed of wind during the last 5 minutes.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The angle of elevation of a cloud from the height H above the level of water in a lake is α and the angle of depression of its image in the lake is β. Find the height of the cloud above the surface of the lake.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
Two men on either sides of a tower of height 75m, observe the angle of elevation of the top of the tower to be 30° and 60°. Find the distance between the two men.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
Considering a regular hexagon ABCDEF, two towers are situated at B and C. The angle of elevation from A to the top of the tower at B and the angle of elevation to the top of the tower at C is 45°. What is the ratio of the heights of towers at B and C?				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A round balloon of radius R subtends an angle α at the eye of an observer. While the angle of its centre is β. Find the height of the centre of balloon from the ground.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A flagstaff of height 5m stand on a building 25m high. An observer at a height of 30m finds the flagstaff and building subtending equal angle. Find the distance between the observer and the flagstaff.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
PQR is a triangular park with PQ = PR = 200m. A tower stands at the mid-point of QR. If the angle of elevation of the top of the tower from P, Q and R are 45°, 30° and 30° respectively. Find the height of the tower.				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
An aeroplane is moving at a constant altitude 'h'. At 10:00 AM, it is seen at an elevation of 30°, 1 minute later, it is observed at an elevation of 60°. If the speed of the plane is 960 km/h, then find 'h'.<br><br>1) 13.86 km<br>2) 15 km<br>3) 12.46 km<br>4) 20km				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
The angle of elevation of the top of the building from the foot of the tower is 30° and the angle of the elevation of the top of the tower from the feat of the building is 60°. if the tower is 72m high, find the height of the building P.<br><br>18√3<br>24<br>36<br>28.8				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
A flagpole on the top of a mall building is 75m high. To an observer at a height of 400 m. the mall building and the pale substend equal angle X. if the height of the mall building is 325 m. Then find the horizontal distance of the observer from the pole P.<br><br>20√10<br>25√10<br>30√10<br>35√10				40	Source::AbhasSaini 5.Mathematics::Heights&Distances
