Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
In ΔABC, AB=AC=12 cm. There is a point D on BC such that BD=4cm and DC=9cm. Then find the value of AD ?<br><br>6√2<br>6√3<br>6√5<br>6√6				40	Source::AbhasSaini
In the given figure, ABC is a right angled triangle. ∠ ABC = 90° and ∠BCA = 60°. If the radius of the larger circle is 27 cm, then what is the radius (in cm) of the smallest circle?<br><br>6<br>3<br>12<br>9				40	Source::AbhasSaini
In the given figure ABC is an equilateral triangle. Two circles of radius 4 cm and 12 cm are inscribed in the triangle. What is the side (in cm) of an equilateral triangle?<br><br>2√2<br>2√3<br>2√5<br>2√6				40	Source::AbhasSaini
If ‘p’ is a any point inside equilateral triangle & three altitudes of length 2,3 and 4 cm are drawn from that point . Find the area, inradius and circumradius?				40	Source::AbhasSaini
G is the centroid of the equilateral A ABC. If AB = 10 cm then length of AG is ?<br><br>(a) (5√3)/2 cm<br>(b) (10√3) 3 cm<br>(c) 5√3 cm<br>(d) 10√3 cm				40	Source::AbhasSaini
Inside a square ABCD, ∆BEC is an equilateral triangle. If CE and BD intersect at O, then ∠BOC is equal to<br><br>(a) 60°<br>(b) 75°<br>(c) 90°<br>(d) 120°				40	Source::AbhasSaini
If ABC is an equilateral triangle and D is a point on BC such that ADL BC, then which of the following is correct?<br><br>(a) AB: BD = 1:1<br>(b) AB: BD = 1:2<br>(c) AB: BD = 2:1<br>(d) AB: BD = 3:2				40	Source::AbhasSaini
The area of an equilateral triangle is 9√3m². The length (in m) of the median is?<br><br>(a) 2√3<br>(b) 3√3<br>(c) 3√2<br>(d) 2√2				40	Source::AbhasSaini
If the incentre of an equilateral triangle lies inside the triangle and its radius is 3 cm, then the side of the equilateral triangle is?<br><br>(a) 9√3 cm<br>(b) 6√3 cm<br>(c) 3√3 cm<br>(d) 6 cm				40	Source::AbhasSaini
Triangle ABC is an equilateral triangle. DC=4cm ∠BAD=15°, then find the value of AD ?<br><br>6√2<br>6√3<br>6√5<br>6√6				40	Source::AbhasSaini
If I is the incentre of ∆ ABC and ∠BIC = 135°, then ∠ABC is<br><br>(a) Acute angled<br>(b) Equilateral<br>(c) Right angled<br>(d) Obtuse angled				40	Source::AbhasSaini
Triangle ABC is an equilateral triangle.BD=3cm and DC=9cm, then find the value of AD ?<br><br>6√2<br>√117<br>6√5<br>√116				40	Source::AbhasSaini
Triangle ABC is an equilateral triangle. DC=2cm and AD=2 √7 cm then find the value of AC?<br><br>6<br>8<br>5<br>7				40	Source::AbhasSaini
Triangle ABC is an equilateral triangle. BC=10cm,DB=5cm and EC=2cm, then find the value of DE ?<br><br>6<br>8<br>5<br>7				40	Source::AbhasSaini
ABC is an equilateral triangle. The side BC is trisected at D such that BC=3BD.Whatis the ratio of AD² to AB² ?<br><br>A. 7:9<br>B. 7:3<br>C. 5:7<br>d.9:7				40	Source::AbhasSaini
Find x ?<br><br>3√2<br>3√3<br>3√5<br>3√6				40	Source::AbhasSaini
ABC is an isosceles right angle triangles having ∠B = 90°. If D is any point on AC. If AD=14cm,DC=2cm. Find the value of x ?<br><br>7<br>8<br>9<br>10				40	Source::AbhasSaini
ABC is an isosceles right angle triangles having angle C = 90°. If D is any point on AB, then AD²+ BD² is equal to<br><br>(a) CD²<br>(b) 2CD²<br>(c) 3CD²<br>(d) 4CD²				40	Source::AbhasSaini
Triangle ABC is an isosceles triangle.BD=x cm and DC=16cm, then find the value of x ?<br><br>12<br>13<br>14<br>15				40	Source::AbhasSaini
How many triangles with integral sides are possible for perimeter = 18 ?<br><br>6<br>7<br>8<br>9				40	Source::AbhasSaini
How many triangles with integral sides are possible for perimeter = 19 ?<br><br>6<br>7<br>10<br>9				40	Source::AbhasSaini
How many right angled triangles with integral sides are possible with perpendicular side as 40 ?<br><br>6<br>7<br>8<br>9				40	Source::AbhasSaini
How many right angled triangles with integral sides are possible with perpendicular side as 15 ?<br><br>4<br>7<br>8<br>9				40	Source::AbhasSaini
How many isosceles triangles with integer sides are possible if the perimeter of the triangle is 15 units?<br><br>4<br>8<br>9<br>7				40	Source::AbhasSaini
How many isosceles triangles with integer sides are possible if the perimeter of the triangle is 35 units?<br><br>10<br>8<br>9<br>7				40	Source::AbhasSaini
In the given figure, PQ//BC,AP:AB=2:7. If QC=10cm and BC=21cm find<br><br>a)AQ<br>b)PQ				40	Source::AbhasSaini
In a right triangle angled at B of perimeter 60, a perpendicular is drawn on side AC from B, the inradius of triangles ABD and BDC are 4 & 3 respectively. Find Area of the ∆ABC ?<br><br>120<br>144<br>135<br>150				40	Source::AbhasSaini
In the below given figure, PQR is a right angled triangle. QS is the altitude on hypotenuse PR. Circles are inscribed within the triangle PSQ and QSR. A and B are the centres of circle. What is the distance between A and B?<br><br>A. 7<br>B. √50<br>C. √100<br>D. √200				40	Source::AbhasSaini
In the given figure, ABC is a right-angle triangle. Angle ABC = 90° and angle ACB = 60°. If the radius of the smaller circle is 2cm, what is the radius (in cm) of the larger circle?<br><br>4<br>6<br>4.5<br>7.5				40	Source::AbhasSaini
In the given figure, O is the centre of the circle, circle has 3 tangents. If ∠QPR=45°, then what is the value of ∠QOR ?				40	Source::AbhasSaini
ABC is a triangle of side 13, 14 and 15. I is the incentre of triangle ABC. If BC = 14, find the length of side MN.				40	Source::AbhasSaini
O is the circumcentre of a triangle PQR with angle P = 56°. If the bisector of angle OQR and angle ORQ intersects at M, what is the measure of angle QMR?<br><br>118°<br>129°<br>146°<br>151°				40	Source::AbhasSaini
In the given figure, OX, OY and OZ are perpendicular bisectors of the three sides of triangle. If ∠QPR = 65° and ∠PQR = 60 °, what is the value of (∠QOR + ∠POR)?<br><br>250°<br>230°<br>210°<br>195°				40	Source::AbhasSaini
ABC is a right –angle triangle. If ∠ ACB = 90°, ∠ABC = 30°, what is the ratio of the circumradius of the triangle to the side BC?<br><br>2:√3<br>1:√3<br>1:2<br>2:3				40	Source::AbhasSaini
Find the distance between incentre and circumcentre of a triangle with sides 6cm, 8cm and 10cm.<br><br>√5<br>√6<br>2 √2<br>√7				40	Source::AbhasSaini
Find the distance between orthocentre and incentre of right-angle triangle with perimeter 126cm and circumradius 26.5cm.<br><br>10√2<br>√10<br>10√5<br>2√6				40	Source::AbhasSaini
In triangle ABC, H is the orthocentre and O is the circumcentre. If ∠BAH = 30°, find ∠OAC.<br><br>15°<br>45°<br>30°<br>60°				40	Source::AbhasSaini
In a triangle PQR, PX, QY and RZ be altitudes intersecting at O. If PO = 6cm, PX = 8cm and QO = 4cm, find QY.<br><br>6.3cm<br>5.8cm<br>6cm<br>7cm				40	Source::AbhasSaini
In a triangle, the length of two altitudes are 12cm and 15cm respectively. Find the sum of all possible integer value of the third altitude.<br><br>1689<br>1749<br>1889<br>1598				40	Source::AbhasSaini
What is the distance between the orthocentre and the circumcentre of a triangle with sides 12cm, 35cm and 37cm?<br><br>17.5cm<br>15cm<br>18.5cm<br>8√5cm				40	Source::AbhasSaini
A circle is inscribed in the triangle ABC with sides given as AB =10, BC = 8 and CA = 12 units. The value of AD x BF is:<br><br>20<br>21<br>22<br>23				40	Source::AbhasSaini
In a triangle ABC, BD and CE are two medians which intersect each other at right angle. If AB = 22, AC = 19, find BC.<br><br>13<br>14<br>15<br>12				40	Source::AbhasSaini
G is the centroid of triangle ABC, where AB, BC and CA are 16, 63 and 65cm respectively. Find BG.<br><br>65/3<br>21<br>52/3<br>65/6				40	Source::AbhasSaini
In triangle ABC, DE || BC & EF || CD, AF = 4 cm, FD = 6 cm, find DB =?<br><br>A. 20/3 cm<br>B. 15 cm<br>C. 6 cm<br>D. None of these				40	Source::AbhasSaini
In the given figure, ABC is an equilateral triangle with each side of length 30cm. XY is parallel to BC, XP is parallel to AC and YQ is parallel to AB. If XY + XP + YQ = 40 cm, find PQ.<br><br>5 cm<br>12 cm<br>15 cm<br>10 cm				40	Source::AbhasSaini
In the given figure, PQR is an equilateral triangle with sides 12cm. S and T are the midpoints of the sides PQ and PR respectively. What is the area (in sq.cm) of the shaded region?<br><br>10√3<br>12√3<br>9√3<br>14√3				40	Source::AbhasSaini
Triangle ABC is an isosceles right-angle triangle with ∠C = 90°. If D is any point on AB such that CD = 2√5cm and BD = 6 cm. Find AD.<br><br>2cm<br>4cm<br>3(1/3) cm<br>CND				40	Source::AbhasSaini
In the given figure, triangle ABC is an isosceles triangle in which ∠DAC = 90°, AB = AC, BD = 5 cm and CD = 12cm. Find AD.<br><br>√67<br>√39<br>6.5<br>√52				40	Source::AbhasSaini
D and E are two points on the sides AC and BC respectively of triangle ABC such that DE = 18 cm, CE = 5cm and ∠DEC = 90°. If tan ∠ABC = 3.6, find AC : CD.<br><br>BC : 2CE<br>2CE : BC<br>2BC : CE<br>CE : 2BC				40	Source::AbhasSaini
In an isosceles triangle ABC, AB = AC = 17.5, BC = 21. Infinite circles area were made inside this triangle as shown in figure. Find the sum of the perimeter of all the circles.<br><br>38.5<br>44<br>35<br>42				40	Source::AbhasSaini
ABC is an isosceles triangle such that AB = AC and AD is the median to the base BC with angle ABC = 35°, then angle BAD is:<br><br>35°<br>55°<br>70°<br>110°				40	Source::AbhasSaini
ABC is a right-angle triangle in which angle ABC = 90°. Incircle of triangle ABC touches hypotenuse AC at point D. If AD = 5cm, DC = 7.5cm, find the area of triangle ABC.<br><br>25 sq.cm<br>42.5 sq.cm<br>37.5 sq.cm<br>40 sq.cm				40	Source::AbhasSaini
If ABC is a right angle triangle, right angled at B, AC=30cm. If M, N are points on AC such that AM=MN=NC, Find BM²+BN² ?<br><br>400cm²<br>500cm²<br>250cm²<br>600cm²				40	Source::AbhasSaini
In ∆ABC, Angle C is 90°. M and N are mid points of sides AB and AC respectively. CM & BN intersect each other at D and angle BCD is 90°. If BC = 8. find the length of BN?<br><br>6√3<br>6√6<br>4√6<br>8√3				40	Source::AbhasSaini
In a triangle ABC, vertices A, B and C are the feet of the perpendiculars from D, E and F respectively. If angle BED and angle BFE (in degrees) are 24 and 110 respectively, then what will be the measure (in degrees) of angle EBF?<br><br>A. 67<br>B. 86<br>C. 55<br>D. 46				40	Source::AbhasSaini
If the inradius and circumradius of a right-angle triangle are 3cm and 10cm respectively, find the area of the triangle.<br><br>69 sq.cm<br>56 sq.cm<br>65 sq.cm<br>75 sq.cm				40	Source::AbhasSaini
If PQ = 3 cm and QR = 4 cm, find the length of ST.<br><br>12/7<br>48/25<br>100/49<br>96/41				40	Source::AbhasSaini
Find the radius of the semicircle. (angle B = 90°)<br><br>6.25 cm<br>5.25 cm<br>6 cm<br>8.25 cm				40	Source::AbhasSaini
Find the radius of the semicircle (angle B = 90°)<br><br>12<br>60/7<br>10<br>7.5				40	Source::AbhasSaini
In ∆PQR, OT is the perpendiculars on PR and S is the point on QR in such that ⦟PSQ = p°. If ⦟TQR = 44° and ⦟SPR = 32°, find the value of p.<br><br>A. 72°<br>B. 82°<br>C. 76°<br>D. 78°				40	Source::AbhasSaini
BC =9, CE=15,AC =4X-1, CD = 5X+3, FIND X?				40	Source::AbhasSaini
In the given fig. AB, EF and CD are parallel lines, given that EG=5cm, GC=10cm and DC=18cm. Calculate AC, if AB=15cm?				40	Source::AbhasSaini
In the Given ABC, ∠ BAD=∠CAE,AB=BE,AD=16cm, DE=12cm and EC=Xcm. Find the value of X?				40	Source::AbhasSaini
In an equilateral triangle, the circumcenter coincides with which of the following?<br><br>(a) One of the vertices<br>(b) The midpoint of one of its sides<br>(c) A point outside the triangle<br>(d) The centroid of the triangle				40	Source::AbhasSaini
The point equidistant from all triangle sides is called:<br><br>(a) Centroid<br>(b) Circumcenter<br>(c) Incenter<br>(d) Orthocenter				40	Source::AbhasSaini
In tringle ABC, the circumcenter is located at point O. The lengths of the sides are a,b,c. Which of the following statements about the distances from O is true?<br><br>(a) Distance from O to side a is equal to distance from O to vertex A<br>(b) Distance from O to side a is equal to distance from O to side b<br>(c) Distance from O to vertex A is twice the distance from O to vertex B<br>(d) Distance from O to vertex B is equal to distance from O to vertex C				40	Source::AbhasSaini
If two right-angled triangles have hypotenuse and one side equal, then the triangles are:<br><br>(a) Not always congruent<br>(b) Congruent by RHS<br>(c) Congruent by ASA<br>(d) Similar but not congruent				40	Source::AbhasSaini
Two puzzle pieces are triangular. They have same side lengths. Are they congruent?<br><br>(a) Yes, by SSS<br>(b) No<br>(c) Only similar<br>(d) Cannot say				40	Source::AbhasSaini
In similar triangles, the ratio of their areas is equal to the:<br><br>(a) Ratio of their perimeters<br>(b) Ratio of corresponding altitudes<br>(c) Ratio of corresponding angles<br>(d) Square of the ratio of their corresponding sides				40	Source::AbhasSaini
If two triangles are congruent, then which of the following is also TRUE?<br><br>(a) All corresponding medians are equal<br>(b) All corresponding inradii are equal<br>(c) All corresponding altitudes are equal<br>(d) All of these				40	Source::AbhasSaini
In a quadrilateral ABCD, AB is parallel to CD, and AC is a diagonal. If AB=CD, which of the following is true?<br><br>(a) △ABC≅△CDA by SSS<br>(b) △ABC≅△CDA by SAS.<br>(c) △АВC≅△CDA by ASA.<br>(d) The triangles are similar, but not necessarily congruen				40	Source::AbhasSaini
In a trapezoid ABCD with AB parallel to CD, the diagonals AC and BD intersect at E. What is the ratio of the area of AABE to the area of △CDE?<br><br>(a) The ratio of AB to CD squared.<br>(b) The ratio of AB to CD.<br>(c) The ratio of the perimeter of △ABE to the perimeter of △CDE.<br>(d) The ratio of the area of △ABC to the area of △BCD.				40	Source::AbhasSaini
Two right-angled triangular blocks, ABC and DEF, have ∠B=∠E=90deg. If the lengths of the hypotenuses AC and DF are equal, and the sides AB and DE are equal, are the triangles congruent? If so, by what rule?<br><br>(a) Yes, by SSS<br>(b) Yes, by SAS<br>(c) Yes, by RHS<br>(d) Yes, by ASA				40	Source::AbhasSaini
A parallelogram is a quadrilateral in which:<br><br>(a) Only one pair of opposite sides is parallel.<br>(b) All four interior angles are 90°<br>(c) Opposite sides are parallel and of equal length.<br>(d) The diagonals are perpendicular.				40	Source::AbhasSaini
