Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
If x²+1/x²=6, find 10x - 10/x ?<br><br>A) 20 only<br>B) 20 and -20 only<br>C) 40 only<br>D) 40 and -40 only.				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+4y²=40, xy= 6, x>2y, find x-2y?<br><br>A) 1<br>B) 2<br>C) 3<br>D) 4				40	Source::AbhasSaini 5.Mathematics::Algebra
If X= 1+√2 then find √X+1/√X ?<br><br>A) 2.1014<br>B) 2.1973<br>C) 1.9876<br>D) 1.9996				40	Source::AbhasSaini 5.Mathematics::Algebra
If a+2b=27, a³+8b³=5427, find 2ab?<br><br>A) 156<br>B) 149<br>C) 172<br>D) 176				40	Source::AbhasSaini 5.Mathematics::Algebra
If 16x²+y²= 48 and xy = 2, x,y>0 , find 64x³+y³ ?<br><br>A) 240<br>B) 300<br>C) 320<br>D) 340				40	Source::AbhasSaini 5.Mathematics::Algebra
If 16x⁴ + 1/(16x⁴) = 14159, then find the value of 2x + 1/(2x) .<br><br>1) 9<br>2) 11<br>3) 12<br>4) 15				40	Source::AbhasSaini 5.Mathematics::Algebra
If x + 1/x = 2, then find the value of (x⁴ + 1/x⁴)(x³ - 1/x³).<br><br>1) -15<br>2) 15<br>3) -10<br>4) 10				40	Source::AbhasSaini 5.Mathematics::Algebra
If a - b = 5 and ab = 25, then the value of a³ - b³ is:<br><br>1) 525<br>2) 500<br>3) 450<br>4) 400				40	Source::AbhasSaini 5.Mathematics::Algebra
If x - y = 25 and xy = 444, compute the value of x³ - y³.<br><br>1) 48,925<br>2) 42,985<br>3) 28,495<br>4) 26,725				40	Source::AbhasSaini 5.Mathematics::Algebra
If a = (√2 - 1)^(1/3), then the value of (a - 1/a)³ + 3(a - 1/a) is:<br><br>A) 2<br>B) -2<br>C) √2<br>D) -√2				40	Source::AbhasSaini 5.Mathematics::Algebra
If x³ = 184 + y³ and x = 4 + y, then the value of (x + y) is (given that x > 0 and y > 0):<br><br>1) 2√14<br>2) 2√11<br>3) -2√14<br>4) -2√11				40	Source::AbhasSaini 5.Mathematics::Algebra
If for a non-zero x, 7x² + 5x + 7 = 0, then the x³ + 1/x³ is ______.<br><br>1) 420/343<br>2) 610/420<br>3) 610/343<br>4) 343/610				40	Source::AbhasSaini 5.Mathematics::Algebra
If (x - 1/(x-1)) = 3, then the value of (x - 1)² + 1/(x-1)² is:<br><br>1) 6<br>2) 4<br>3) 3<br>4) 5				40	Source::AbhasSaini 5.Mathematics::Algebra
If x + y = 12 and xy = 6, then the value of x/y + y/x is equal to:<br><br>1) 18<br>2) 22<br>3) 24<br>4) 26				40	Source::AbhasSaini 5.Mathematics::Algebra
If a-b= 3 and a³- b³ = 999, then find the value of a² - b².<br><br>A) 1.60<br>B) 2.62<br>C) 3.64<br>D) 4.63				40	Source::AbhasSaini 5.Mathematics::Algebra
If 2x+y=8, xy=6 find 4x²+y²?<br><br>A) 16<br>B) 24<br>C) 28<br>D) 40				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²/y² + y²/x²= 7, A possible value of x³/y³ + y³/x³ ?<br><br>A) 16<br>B) 15<br>C) 17<br>D) 18				40	Source::AbhasSaini 5.Mathematics::Algebra
If r+64/r = 16, find r⁴+1/r³?<br><br>A) 4096(1/512)<br>B) 512<br>C) 512(1/4096)<br>D) 4096				40	Source::AbhasSaini 5.Mathematics::Algebra
If a+b=12, ab=35, a⁴+b⁴-10³?<br><br>A) 2226<br>B) 2026<br>C) 2126<br>D) 1226				40	Source::AbhasSaini 5.Mathematics::Algebra
If 2a+5b=12 ,ab=3, find 4a²+25b²?<br><br>A) 44<br>B) 64<br>C) 24<br>D) 84				40	Source::AbhasSaini 5.Mathematics::Algebra
If 2a+b=10, 2ab=9, 2a>b, find 2a-b?<br><br>A) 6<br>B) 8<br>C) 10<br>D) 12				40	Source::AbhasSaini 5.Mathematics::Algebra
If 3x+y = 12, xy = 9, find 3x-y ?<br><br>A) 4<br>B) 5<br>C) 6<br>D) 7				40	Source::AbhasSaini 5.Mathematics::Algebra
If (a+1/a+3)²=16, a is non zero real number, find a²+1/a²?<br><br>A) 3<br>B) 47<br>C) 49<br>D) 7				40	Source::AbhasSaini 5.Mathematics::Algebra
If 4x-3y=12, xy=5, find (16x²+9y²)/8?<br><br>A) 33<br>B) 18<br>C) 3<br>D) 44				40	Source::AbhasSaini 5.Mathematics::Algebra
If 5x-1/4x =6, x>0, find 25x²-1/16x²?<br><br>A) 6√41<br>B) 36<br>C) √246<br>D) 6√31				40	Source::AbhasSaini 5.Mathematics::Algebra
If 4a-3b= 1, ab=½, a>0, b>0, find 64a³+27b³?<br><br>A) 15<br>B) 25<br>C) 30<br>D) 35				40	Source::AbhasSaini 5.Mathematics::Algebra
If a³+b³=218, a+b=2, find √(1-ab)?<br><br>A) 3<br>B) 4<br>C) 5<br>D) 6				40	Source::AbhasSaini 5.Mathematics::Algebra
If x -1/x = 1, find x⁸+1/x⁸?<br><br>A) 119<br>B) -1<br>C) 3<br>D) 47				40	Source::AbhasSaini 5.Mathematics::Algebra
If 2x-3/x=2, find 16x⁴+81/x⁴ ?<br><br>A) 328<br>B) 180<br>C) 184<br>D) 220				40	Source::AbhasSaini 5.Mathematics::Algebra
If 4x⁴-37x²+9=0, x>√3/√2, find 8x³-27/x³?<br><br>A) 35<br>B) -215<br>C) 215<br>D) -35				40	Source::AbhasSaini 5.Mathematics::Algebra
X⁵+1/X⁵=55449, find x³+1/x³ ?<br><br>A) 702<br>B) 110<br>C) 321<br>D) 2				40	Source::AbhasSaini 5.Mathematics::Algebra
If x+1/x = 6, find x⁵+1/x⁵-6720?<br><br>A) 0<br>B) 5<br>C) 6<br>D) 6726				40	Source::AbhasSaini 5.Mathematics::Algebra
X²-3x+1=0, find (x²-3)(x²-4)?<br><br>A) 10<br>B) 12<br>C) 13<br>D) NONE				40	Source::AbhasSaini 5.Mathematics::Algebra
X²-3x+1=0, find (x³-9)² ?<br><br>A) 60<br>B) 70<br>C) 80<br>D) 100				40	Source::AbhasSaini 5.Mathematics::Algebra
If a-12/a = 1, a>0, find a²+16/a² ?<br><br>A) 15<br>B) 19<br>C) 17<br>D) 11				40	Source::AbhasSaini 5.Mathematics::Algebra
If 4x⁴= 5x²-1, x >1/√2, Find (2x²-x-1) ?<br><br>A) 0<br>B) 1<br>C) 2<br>D) -2				40	Source::AbhasSaini 5.Mathematics::Algebra
If x - 2/x = 15, find x²+4/x² ?<br><br>A) 229<br>B) 227<br>C) 221<br>D) 223				40	Source::AbhasSaini 5.Mathematics::Algebra
If 6x²-5x-9=0, find 36x²+81/x²?<br><br>A) 111<br>B) 122<br>C) 133<br>D) 144				40	Source::AbhasSaini 5.Mathematics::Algebra
If √x + 1/√x = √6, find x⁶+1/x⁶ ?<br><br>A) 2712<br>B) 2270<br>C) 2502<br>D) 2702				40	Source::AbhasSaini 5.Mathematics::Algebra
If x+81/x = 18, (x>0), find x²+162/x² ?<br><br>A) 78<br>B) 81<br>C) 83<br>D) 85				40	Source::AbhasSaini 5.Mathematics::Algebra
If x+1/15x = 3, find 9x³+1/375x³ ?<br><br>A) 237.6<br>B) 273.6<br>C) 367.2<br>D) 376.2				40	Source::AbhasSaini 5.Mathematics::Algebra
If 5x+1/3x = 25, find 27x³+1/125x³?<br><br>A) 3347<br>B) 3348<br>C) 3345<br>D) 3346				40	Source::AbhasSaini 5.Mathematics::Algebra
If 2x -5/6x = 3, find 32x³/5 -25/54x³ ?<br><br>A) 35.8<br>B) 33.6<br>C) 32.6<br>D) 24.6				40	Source::AbhasSaini 5.Mathematics::Algebra
If a-24/a = 5, (a>0), find a²+64/a²?<br><br>A) 45<br>B) 56<br>C) 60<br>D) 65				40	Source::AbhasSaini 5.Mathematics::Algebra
If √(x⁸ + 1/x⁸) = 14, then x³ + 1/x³ = ?<br><br>A. √2 - √6 (√6 - 1)<br>B. √2 + √6 (√6 - 1)<br>C. √2 + √6 (√6 + 1)<br>D. √2 - √6 (√6 + 1)				40	Source::AbhasSaini 5.Mathematics::Algebra
If a⁴ + 1/a⁴ = 50, (x > 0), find a³ + 1/a³.<br><br>A. √(2(1+√13)) (-1-2√13)<br>B. √(2(1-√13)) (-1+2√13)<br>C. √(2(1+√13)) (-1+2√13)<br>D. √(2(1-√13)) (-1-2√13)				40	Source::AbhasSaini 5.Mathematics::Algebra
If 8k⁶+15k³-2=0, Find k+1/k?<br><br>A) 2(1/2)<br>B) 2(1/8)<br>C) 8(1/2)<br>D) 8(1/8)				40	Source::AbhasSaini 5.Mathematics::Algebra
If 27k⁶ + 80k³ - 3 = 0 then the positive value of k+1/k				40	Source::AbhasSaini 5.Mathematics::Algebra
If 8k⁶-31k³-4 = 0 Find negative value of K+1/K				40	Source::AbhasSaini 5.Mathematics::Algebra
If x² - 4x + 1 = 0, find x⁹ + x⁷ - 194x⁵ - 194x³.<br><br>a. 4<br>b. 2√3<br>c. -4<br>d. -2√3				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²-9x+1 = 0, what is the value of x⁸-6239x⁴+ 1?<br><br>A) 1.1<br>B) 2.0<br>C) 3.-1<br>D) 4.2				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²-8x+1=0, find x⁸-3842x⁴+1?<br><br>A) 2<br>B) 0<br>C) 1<br>D) -1				40	Source::AbhasSaini 5.Mathematics::Algebra
x² - 3x + 1 = 0, find x¹² + x⁸ - 123x⁷ - 123x³.<br><br>a. 7<br>b. -7<br>c. √13<br>d. -√13				40	Source::AbhasSaini 5.Mathematics::Algebra
If x² - 6x + 1 = 0, Find x⁹ - 1153x⁵ - 198x² + 2x.<br><br>a. √32<br>b. -√32<br>c. 4<br>d. -4				40	Source::AbhasSaini 5.Mathematics::Algebra
If x = (5+√21)/2, find x¹¹ + x⁷ - 2525x⁶ - 527x³.<br><br>a. 5<br>b. -5<br>c. √5<br>d. -√5				40	Source::AbhasSaini 5.Mathematics::Algebra
(x+y)(x-y)(x²+y²)(x⁴+y⁴)(x⁸+y⁸)(x¹⁶+y¹⁶)<br><br>A) x¹²⁸ - y¹²⁸<br>B) x⁶⁴ - y⁶⁴<br>C) x²⁵⁶ - y²⁸<br>D) x³² - y³²				40	Source::AbhasSaini 5.Mathematics::Algebra
What is the value of (k - 1/k)(k² + 1/k²)(k⁴ + 1/k⁴)(k⁸ + 1/k⁸)(k¹⁶ + 1/k¹⁶)(k³² + 1/k³²)<br><br>a) (k⁶⁴ - 1/k⁶⁴)/(k + 1/k)<br>b) (k³² - 1/k³²)/(k - 1/k)<br>c) (k³² + 1/k³²)/(k + 1/k)<br>d) (k³² + 1/k³²)/(k + 1/k)				40	Source::AbhasSaini 5.Mathematics::Algebra
x-y =√5, 10 + xy =13/xy, Find x^4+y^4?<br><br>A) 50<br>B) 51<br>C) 52<br>D) 53				40	Source::AbhasSaini 5.Mathematics::Algebra
x-y =√3, 6 + xy =6/xy, Find x^4+y^4?<br><br>A) 20<br>B) 21<br>C) 22<br>D) 23				40	Source::AbhasSaini 5.Mathematics::Algebra
If (7(x²+1)-17x)/7x = 2, then ( (x+1)/√x )² = ?<br><br>A. 6.42<br>B. 6.53<br>C. 6.86<br>D. 6.31				40	Source::AbhasSaini 5.Mathematics::Algebra
If/यदि (a² - 16) = -2/a², then/तो √(156a²×250 / 13a⁴+104a²+26) = ?<br><br>A. 5√5<br>B. 6√5<br>C. 7√5<br>D. 10√5				40	Source::AbhasSaini 5.Mathematics::Algebra
If (37x² - 43x + 43)(10x² - 8x + 82/7)^(-1) = 3.5 then √(x² + 1/x² + 10.75) = ?<br><br>A) 81<br>B) 65<br>C) 70<br>D) NONE.				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+x=43, then (x+7)²+1/(x+7)²?<br><br>A) 78<br>B) 79<br>C) 81<br>D) 83				40	Source::AbhasSaini 5.Mathematics::Algebra
If x² + x = 19, find (x + 5)² + 1/(x+5)² .<br><br>a. 77<br>b. 79<br>c. 81<br>d. 83				40	Source::AbhasSaini 5.Mathematics::Algebra
Expand x²+2x+3 , About x = -2 ?<br><br>1. (x - 2)² - 2(x + 2) + 3<br>2. (x + 2)² - 2(x + 2) + 3<br>3. (x + 2)² + 2(x + 2) + 3<br>4. (x - 2)² - 2(x - 2) - 3				40	Source::AbhasSaini 5.Mathematics::Algebra
If/यदि x² - 3√7x + 13 = 0 ,then/तो (x - √7)⁶ - 1/(x-√7)⁶ =?<br><br>A. 80√77<br>B. -80√77<br>C. √77<br>D. none				40	Source::AbhasSaini 5.Mathematics::Algebra
If x² - 38x + 96 = 0, find (x - 5) - 69/(x-5) .<br><br>A) 27<br>B) 28<br>C) 29<br>D) 30				40	Source::AbhasSaini 5.Mathematics::Algebra
X³-4x²+19=6(x-1), Find [x²+{1/(x-4)}] ?<br><br>A) 2<br>B) 4<br>C) 6<br>D) 8				40	Source::AbhasSaini 5.Mathematics::Algebra
If x³ - 6x² + 35 = 8(x - 2), find x² + 3/(x-6) .<br><br>A) 2<br>B) 4<br>C) 6<br>D) 8				40	Source::AbhasSaini 5.Mathematics::Algebra
If (x+5)(x+6)+{9/x(x-1) } =0, Find 3x²+15x-1 ?<br><br>A) 4<br>B) 6<br>C) 8<br>D) 10				40	Source::AbhasSaini 5.Mathematics::Algebra
Find (x+1)(x+2)+{1/x(x-1)} = 0. Find x⁴+x²+2x³ -1 ?<br><br>A) 0<br>B) 1<br>C) 2<br>D) -1				40	Source::AbhasSaini 5.Mathematics::Algebra
If √x + 1/√x = 1, then find<br>a) X³-1<br>b) x⁴⁰ + 1/x⁴⁰				40	Source::AbhasSaini 5.Mathematics::Algebra
If x+1/x = 1,Find<br>a) x⁴⁴+x⁴¹+x⁴⁷+x³⁸<br>b) x⁹⁴+1/x⁹⁴				40	Source::AbhasSaini 5.Mathematics::Algebra
If x + 1/x = √3 , find<br>a) x⁴¹ + x⁴² + x⁴³ + x⁴⁷ + x⁴⁹ + x⁴⁸ ?<br>b) x¹⁰⁰ + 1/ x¹⁰⁰<br>c) x³³ + 1/x³³				40	Source::AbhasSaini 5.Mathematics::Algebra
If/यदि √3x + 1 + 1/√3x = 0, then/तो 3√3x³/√7 =?<br><br>A. 2√7<br>B. 1<br>C. √7<br>D. 1/√7				40	Source::AbhasSaini 5.Mathematics::Algebra
If x/3√7 + 1 = -3√7/x , then √(x¹²¹ - 189√7x¹¹⁸ + 1728) =?<br><br>A) 24<br>B) 24√2<br>C) 24√3<br>D) 144				40	Source::AbhasSaini 5.Mathematics::Algebra
If 3√3/x² + 3√3 = 9/x, then √(x¹⁴⁴+48x¹²+95) ?<br><br>A) 12<br>B) 12√2<br>C) 12√3<br>D) 24				40	Source::AbhasSaini 5.Mathematics::Algebra
If 7(2√2 - x)/x = 7 + 14/x², Then √(23x⁶⁴ + 42x¹²+163)<br><br>A) 12<br>B) 12√2<br>C) 12√3<br>D) 24				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+2=2x, then x⁴-x³+x²+2 ?<br><br>a. 0<br>b. 1<br>C. -1<br>d. sqrt(2)				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+2 = 2x, find x⁴-3x³+3x²-2 ?<br><br>A. x+1<br>B. x<br>C. 2x<br>D. 0				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²-1=-3x, find x⁴+2x³-3x²+4x-1 ?<br><br>A. 0<br>B. 3x<br>C. x²<br>D. x-1				40	Source::AbhasSaini 5.Mathematics::Algebra
If x³+x=1, find x⁵+x⁴+x-2 ?<br><br>A. 0<br>B. x<br>C. -3x³<br>D. -2x²				40	Source::AbhasSaini 5.Mathematics::Algebra
If x³+4x=8, find x⁷+64x²?<br><br>A) 32<br>B) 64<br>C) 128<br>D) 256				40	Source::AbhasSaini 5.Mathematics::Algebra
If a³ + 3a² + 9a = 1, Find a³ + 3/a<br><br>A) 26<br>B) 27<br>C) 28<br>D) 29				40	Source::AbhasSaini 5.Mathematics::Algebra
If x³ + 7x² + 49x - 1 = 0, Find x³ + 7/x<br><br>A) 343<br>B) 344<br>C) 345<br>D) 346				40	Source::AbhasSaini 5.Mathematics::Algebra
If a⁴ + 3a³ + 9a² + 27a = 1, find a⁴ + 3/a.<br><br>A) 80<br>B) 81<br>C) 82<br>D) 83				40	Source::AbhasSaini 5.Mathematics::Algebra
If x⁵ + x⁴ + x³ + x² + x = 0, Find x¹⁰⁰⁰ + x¹⁰⁰ + x¹⁰.<br><br>A) 0<br>B) 1<br>C) 2<br>D) 3				40	Source::AbhasSaini 5.Mathematics::Algebra
If a+a²+a³+a⁴-2=0 , Find a⁴+2/a?<br><br>A) 1<br>B) 2<br>C) 3<br>D) 4				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²-5x+25=0 then X⁵-5x⁴-3100 ?<br><br>A) 25<br>B) 25√2<br>C) 25√3<br>D) None.				40	Source::AbhasSaini 5.Mathematics::Algebra
If x/3 + 1 = -3/x, find x⁵ - 26x² + 3x + 14 .<br><br>A) 2<br>B) 3<br>C) 4<br>D) 5				40	Source::AbhasSaini 5.Mathematics::Algebra
If 1/7 + 1/x = 1/(x+7) , then x⁴⁹ - 343x⁴⁶ + x³ + 17 .<br><br>a. 324<br>b. 0<br>c. 360<br>d. 441				40	Source::AbhasSaini 5.Mathematics::Algebra
a²+b² = 10 , x²+y² = 17 , ax+by = 7 , find ay-bx = ??<br><br>A. 9<br>B. 10<br>C. 11<br>D. 12				40	Source::AbhasSaini 5.Mathematics::Algebra
If ax+by=8, ay-bx = 6, a²+b²+x²+y² = 29. Find (a²+b²)/(x²+y²) ; a²+b²>x²+y² ?<br><br>A) 25/4<br>B) 27/4<br>C) 23/4<br>D) 29/4				40	Source::AbhasSaini 5.Mathematics::Algebra
X=1+2⅔+2⅓; find x³-3x²-3x-1?<br><br>0<br>-1<br>-2<br>-3				40	Source::AbhasSaini 5.Mathematics::Algebra
If y= 1+√3+ √ 2, find y⁴-4y³-4y²+16y-8?<br><br>A) 14<br>B) -14<br>C) 0<br>d) 7				40	Source::AbhasSaini 5.Mathematics::Algebra
If y= 1+√3+ √ 2, find 2y⁴-8y³-5y²+26y-28?<br><br>A) 4√6<br>B) 6√6<br>C) 3√6<br>d) 2√6				40	Source::AbhasSaini 5.Mathematics::Algebra
If y= 1+ √ 3+√4, find 2y⁴-8y³-6y²+28y-84?<br><br>A) 40√3<br>B) -40√3<br>C) 24√3<br>d) 36√3				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+7 = 3x, Then 2x⁴+6x²-3x³+18x+7 ?<br><br>A. 1<br>B. -1<br>C. 0<br>D. 2				40	Source::AbhasSaini 5.Mathematics::Algebra
If a + 1/b = 1 and b + 1/c = 1, then c + 1/a is equal to:<br><br>1) 0<br>2) 1/2<br>3) 1<br>4) 2				40	Source::AbhasSaini 5.Mathematics::Algebra
If x/2 + 2/y = 1 and y/2 + 2/z = 1, then z/2 + 2/x = ?<br><br>1. 0<br>2. 2<br>3. 1<br>4. -1				40	Source::AbhasSaini 5.Mathematics::Algebra
If x+1/x = a, x-1/x = b, y+1/y = m and y -1/y = n ? Find A. xy + 1/xy ? B. x/y + y/x ?				40	Source::AbhasSaini 5.Mathematics::Algebra
X+1/X = 7, Y-1/Y = 4, Find XY+1/XY?<br><br>12√5<br>13√5<br>7√5<br>11√5				40	Source::AbhasSaini 5.Mathematics::Algebra
If x²+1/x² = 34, y²+1/y² =23, Find XY + 1/XY?				40	Source::AbhasSaini 5.Mathematics::Algebra
a-1/b=m, b-1/c=n, c-1/a =p. What is abc -1/abc ?				40	Source::AbhasSaini 5.Mathematics::Algebra
a+1/b=m, b+1/c=n, c+1/a =p. What is abc +1/abc ?				40	Source::AbhasSaini 5.Mathematics::Algebra
If xyz = 1, x + 1/z = 5, y + 1/x = 29, find (z + 1/y).<br><br>a. 1/3<br>b. 1/4<br>c. 1/6<br>d. 4				40	Source::AbhasSaini 5.Mathematics::Algebra
a+1/b=1 , b+1/c=1 ,find abc ?<br><br>1<br>-1<br>BOTH -1 & 1<br>0				40	Source::AbhasSaini 5.Mathematics::Algebra
If a+1/b=b+1/c=c+1/a, then what is the value of ABC?<br><br>1<br>-1<br>BOTH -1 & 1<br>0				40	Source::AbhasSaini 5.Mathematics::Algebra
a+1/b = 7/3 , b+1/c = 13/4 , c+1/a = 9/2. Find abc ?<br><br>21<br>22<br>23<br>24				40	Source::AbhasSaini 5.Mathematics::Algebra
