Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
In a vessel ratio of milk and water is 8:5. When x ltr milk is added then ratio of milk and water becomes 12:5 Now in this mixture 30 ltr milk and 40 ltr water is added then ratio of milk and water becomes 5:3 find the value of x ? एक बर्तन मेंदू ध:पानी = 8:5 है। जब x लीिर दू ध दमलाया जार्ा हैर्ो अनुपार् 12:5 हो जार्ा है। अब इस दमश्रण में 30 लीिर दू ध और 40 लीिर पानी दमलानेपर अनुपार् 5:3 हो जार्ा है। x का मान ज्ञार् कीदजए।<br><br>(a) 30ltr<br>(b) 40ltr<br>(c) 35ltr<br>(d) 50ltr				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
There is a 150ltr of mixture of milk and water. 1/5th part of this mixture is milk. We took out 30ltr mixture and added ‘p’ ltr milk to this mixture and the ratio was reversed. Then we added ‘q’ ltr water to this mixture then again the ratio was reversed. Find the value of (q-p) ? 150 लीिर दू ध-पानी के दमश्रण में1/5 भाग दू ध है। इसमें से30 लीिर दमश्रण दनकाल ददया गया। दिर इस बर्तन में p लीिर दू ध दमलाया गया और दू ध:पानी का अनुपार् उल्टा हो गया। इसकेबाद q लीिर पानी दमलाया गया र्ो अनुपार् दिर सेउल्टा हो गया। (q−p) का मान ज्ञार् कीदजए।<br><br>(a) 1440<br>(b) 1080<br>(c) 1200<br>(d) 1280				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A vessel contains 5 liters of water and 20 liters of milk, 20% of the contents of the vessel are removed. To the remaining contents, x liters of water is added to reverse the ratio of water and milk. Then y liter of milk is added again to reverse the ratio of water and milk. Find y ? एक बर्तन में5 लीिर पानी और 20 लीिर दू ध है। बर्तन की सामग्री का 20% दनकाल ददया जार्ा है। बचेहुए दमश्रण मेंx लीिर पानी दमलाकर पानी और दू ध का अनुपार् उल्टा कर ददया जार्ा है। दिर y लीिर दू ध दमलाकर अनुपार् को दिर सेउल्टा कर ददया जार्ा है। y का मान ज्ञार् कीदजए।<br><br>(a) 200<br>(b) 240<br>(c) 180<br>(d) 260				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
228 ml of mixture contains milk and water in the ratio of 12:7, respectively. If ‘x + 48’ ml of milk and ‘x + 24’ ml of water is added into it then ratio of milk to water in the final mixture becomes 17:10, respectively. Find the value of ‘x’. 228 ml के दमश्रण मेंदू ध और पानी का अनुपार् क्रमशः 12:7 है। यदद इसमें(x+48) ml दू ध और (x+24) ml पानी दमलाया जाए, र्ो अोंदर्म दमश्रण मेंदू ध : पानी का अनुपार् 17:10 हो जार्ा है। x का मान ज्ञार् कीदजए।<br><br>(a) 10<br>(b) 12<br>(c) 16<br>(d) 18				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
The ratio of acid and water in solutions A and B is 7:11 and 2:7, respectively. 4 litres of A is mixed with 2 litres of B. How much acid (in ml) should be added to 390 ml of the resulting solution so that the ratio of acid and water in it becomes 3:2 ? घोल A और B मेंअम्ल और पानी का अनुपार् क्रमशः 7:11 और 2:7 है। A के 4 लीिर और B के 2 लीिर दमलाए गए। बनेहुए घोल मेंसे390 ml मेंदकर्ना अम्ल (ml में) और दमलाया जाए र्ादक उसमेंअम्ल : पानी का अनुपार् 3:2 हो जाए?<br><br>(a) 130<br>(b) 260<br>(c) 195<br>(d) 208				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
X and Y are the two alloys which were made by mixing zinc and copper in the ratio 5:9 and 3:4, respectively. If 30g of alloy X and 50 g of alloy Y are melted and mixed to form another alloy Z, then what is the ratio of Zinc and copper in the new alloy Z ? दमश्रधार्ुX और Y मेंदजोंक और कॉपर का अनुपार् क्रमशः 5:9 और 3:4 है। यदद 30g X और 50g Y को दपघलाकर दमलाकर नई दमश्रधार्ुZ बनाई जाए, र्ो Z में दजोंक : कॉपर का अनुपार् क्या होगा?<br><br>(a) 67:45<br>(b) 45:67<br>(c) 45:112<br>(d) 67:112				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
The ratio of milk to water in 3 containers of equal capacity is 3:4, 9:5 and 8:13 respectively. The contents of 3 containers are mixed together. What is the ratio of milk to water after mixing ? समान क्षमर्ा वाले3 बर्तनो ोंमेंदू ध : पानी का अनुपार् क्रमशः 3:4, 9:5 और 8:13 है। र्ीनो ोंको दमलानेपर नया दू ध : पानी का अनुपार् क्या होगा?<br><br>(a) 65:61<br>(b) 61:65<br>(c) 61:126<br>(d) 65:63				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Three vessels A,B and C have mixture of acid & water in the ratio 7:8, 11:13 and 13:20, respectively. If the capacities of the containers are in the ratio of 5:8:11. Then find the ratio of acid to water. If the mixture of all the three containers are mixed together ? र्ीन बर्तनो ोंA, B और C मेंअम्ल : पानी का अनुपार् क्रमशः 7:8, 11:13 और 13:20 है। यदद बर्तनो ोंकी क्षमर्ाओोंका अनुपार् 5:8:11 है, र्ो र्ीनो ोंको दमलानेपर कु ल अम्ल : कु ल पानी का अनुपार् क्या होगा?<br><br>(a) 41:31<br>(b) 31:41<br>(c) 30:43<br>(d) 1:1				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
In 3 vessels , each of 51.6 ltr of capacity, mixture of milk and water is filled. The ratio of milk to water in 3 containers is 3:5, 7:9 and 11:13 respectively. The contents of 3 containers are mixed together. What is the ratio of milk to water after mixing ? र्ीन बर्तन (प्रत्येक 51.6 लीिर क्षमर्ा) मेंदू ध-पानी का दमश्रण भरा है। र्ीनो ोंमेंदू ध : पानी का अनुपार् क्रमशः 3:5, 7:9 और 11:13 है। र्ीनो ोंको दमलानेपर दू ध : पानी का अनुपार् क्या होगा?<br><br>(a) 83:61<br>(b) 61:83<br>(c) 61:63<br>(d) 63:83				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Three containers have their volumes in the ratio 3:4:5. They are full of mixtures of milk and water. The mixtures contain milk and water in the ratio of (3:2),(3:5) and (7:3) respectively. The contents of all these three containers are poured into a fourth container. The ratio of milk and water in the fourth container is ? र्ीन बर्तनो ोंका आयर्न अनुपार् 3:4:5 हैऔर वेदू ध पानी के दमश्रण सेपूणतभरेहैं। र्ीनो ोंमेंदू ध : पानी का अनुपार् क्रमशः 3:2, 3:5 और 7:3 है। र्ीनो ोंको एक चौथे बर्तन मेंडालनेपर चौथेबर्तन मेंदू ध : पानी का अनुपार् क्या होगा?<br><br>(a) 17:13<br>(b) 13:17<br>(c) 15:17<br>(d) 17:19				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
There are 3 mixture contain milk and water. In 1st mixture milk is 37.5% of mixture and in 2nd mixture milk is 28.56% less than water, in 3rd mixture the ratio of milk and water is 5:4. If 12.4ltr of 1st mixture , 15.5 ltr of 2nd mixture and 9.3ltr of 3rd mixture are mixed together then find the ratio of milk and water in new mixture ? र्ीन दमश्रणो ोंमेंदू ध और पानी है। पहलेदमश्रण मेंदू ध 37.5% है। दूसरेदमश्रण मेंदू ध, पानी से28.56% कम है। र्ीसरेदमश्रण मेंदू ध : पानी = 5:4 है। यदद 12.4 लीिर पहलेदमश्रण का, 15.5 लीिर दूसरेदमश्रण का और 9.3 लीिर र्ीसरेदमश्रण का दमलाया जाए, र्ो नए दमश्रण में दू ध : पानी का अनुपार् क्या होगा?<br><br>(a) 7:6<br>(b) 7:9<br>(c) 9:7<br>(d) 6:7				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Three vessels whose capacities are as 1:3:5 are completely filled with milk mixed with water. The ratio of milk to water in the mixture of vessels are as 9:1, 2:3 and 4:5 respectively. Find the % of water in the new mixture obtained when 66.66% of 1st, 83.33% of 2nd and 70% of the 3rd vessel is taken out and mixed together ? र्ीन बर्तनो ोंकी क्षमर्ा का अनुपार् 1:3:5 हैऔर वेदू ध पानी के दमश्रण सेभरेहैं। र्ीनो ोंमेंदू ध : पानी का अनुपार् क्रमशः 9:1, 2:3 और 4:5 है। यदद पहलेबर्तन का 66.66%, दूसरेका 83.33% और र्ीसरेका 70% भाग दनकालकर दमलाया जाए, र्ो बनेनए दमश्रण मेंपानी का प्रदर्शर् दकर्ना होगा?<br><br>(a) 63.33%<br>(b) 60%<br>(c) 50%<br>(d) 52.66%				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
There are 3 bottles of mixture of spirit and water of ratio 2:5, 3:5 and 7:5. If 14 litre of first, 16 litre of 2nd bottles are taken. How much quantity from 3rd bottle is to be taken out so that final mixture of 3 bottles will be 1:1 ? र्ीन बोर्लो ोंमेंस्पिररि और पानी का अनुपार् क्रमशः 2:5, 3:5 और 7:5 है। पहली बोर्ल से14 लीिर और दूसरी बोर्ल से16 लीिर दलया गया। र्ीसरी बोर्ल से दकर्नी मात्रा ली जाए र्ादक अोंदर्म दमश्रण मेंस्पिररि : पानी = 1:1 हो जाए?<br><br>(a) 40<br>(b) 50<br>(c) 60<br>(d) 70				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Ratio of milk and water in the mixture is 7:4. How much fraction of the mixture must be drawn off and substitute by water so that ratio become 1:1 ? दमश्रण मेंदू ध : पानी = 7:4 है। दमश्रण का दकर्ना अोंश दनकालकर उर्नी ही मात्रा पानी सेभरनेपर अनुपार् 1:1 हो जाएगा?<br><br>(a) 3/14<br>(b) 4/11<br>(c) 7/11<br>(d) 3/7				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Ratio of milk and water in the mixture is 6:1. How much fraction of the mixture must be drawn off and substitute by water so that ratio become 2:3 ? दमश्रण मेंदू ध : पानी = 6:1 है। दमश्रण का दकर्ना अोंश दनकालकर उर्नी ही मात्रा पानी सेभरनेपर अनुपार् 2:3 हो जाएगा?<br><br>(a) 6/7<br>(b) 8/15<br>(c) 3/5<br>(d) 7/15				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A can contains a mixture of two liquids A and B is the ratio 3:7. When 12 liters of mixture are drawn off and the can is filled with B, the ratio of A and B becomes 3:13. How many liters of liquid A was contained by the can initially ? एक कै न मेंर्रल A और B का अनुपार् 3:7 है। दमश्रण के 12 लीिर दनकालकर उर्नी ही मात्रा B सेभर दी जार्ी है, र्ब A:B = 3:13 हो जार्ा है। प्रारोंभ मेंकै न मेंA दकर्ने लीिर था?<br><br>(a) 9.6 ltr<br>(b) 8.5 ltr<br>(c) 9 ltr<br>(d) 10.8 ltr				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A mixture contain milk and water in ratio 5:3. When 38 liters of mixture is replaced by same quantity of water then ratio becomes 2:5. find initial quantity of water ? एक दमश्रण मेंदू ध : पानी = 5:3 है। 38 लीिर दमश्रण दनकालकर उर्नी ही मात्रा पानी भरनेपर अनुपार् 2:5 हो जार्ा है। प्रारोंभ मेंपानी की मात्रा दकर्नी थी?<br><br>(a) 26.25<br>(b) 25<br>(c) 25.50<br>(d) 26.75				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Ratio of milk and water in the mixture is 7:4. How much fraction of the mixture must be drawn off and substitute by water so that ratio become 1:1 ? ममश्रण मेंदू ध : पानी = 7:4 है। ममश्रण का मकतना अंश मनकालकर उतनी ही मात्रा पानी सेभरनेपर अनुपात 1:1 हो जाएगा?<br><br>(a) 3/14<br>(b) 4/11<br>(c) 7/11<br>(d) 3/7				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
Ratio of milk and water in the mixture is 6:1. How much fraction of the mixture must be drawn off and substitute by water so that ratio become 2:3 ? ममश्रण मेंदू ध : पानी = 6:1 है। ममश्रण का मकतना अंश मनकालकर उतनी ही मात्रा पानी सेभरनेपर अनुपात 2:3 हो जाएगा?<br><br>(a) 6/7<br>(b) 8/15<br>(c) 3/5<br>(d) 7/15				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A can contains a mixture of two liquids A and B is the ratio 3:7. When 12 liters of mixture are drawn off and the can is filled with B, the ratio of A and B becomes 3:13. How many liters of liquid A was contained by the can initially ? एक कै न मेंतरल A और B का अनुपात 3:7 है। ममश्रण के 12 लीटर मनकालकर उतनी ही मात्रा B सेभर दी जाती है, तब A:B = 3:13 हो जाता है। प्रारंभ मेंकै न मेंA मकतने लीटर था?<br><br>(a) 9.6 ltr<br>(b) 8.5 ltr<br>(c) 9 ltr<br>(d) 10.8 ltr				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A mixture contain milk and water in ratio 5:3. When 38 liters of mixture is replaced by same quantity of water then ratio becomes 2:5. find initial quantity of water ? एक ममश्रण मेंदू ध : पानी = 5:3 है। 38 लीटर ममश्रण मनकालकर उतनी ही मात्रा पानी भरनेपर अनुपात 2:5 हो जाता है। प्रारंभ मेंपानी की मात्रा मकतनी थी?<br><br>(a) 26.25<br>(b) 25<br>(c) 25.50<br>(d) 26.75				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A can contains a mixture of two liquids A and B is the ratio 4:5. When 18 liters of mixture are drawn off and the can is filled with B, the ratio of A and B becomes 10:17. How many liters of liquid A was contained by the can initially ? एक कै न मेंतरल A और B का अनुपात 4:5 है। ममश्रण के 18 लीटर मनकालकर उतनी ही मात्रा B सेभर दी जाती है, तब A और B का अनुपात 10:17 हो जाता है। प्रारंभ में कै न मेंA मकतनेलीटर था?<br><br>(a) 36<br>(b) 48<br>(c) 44<br>(d) 52				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A container contains 69.69L of pure milk. 25% of the milk (sol) is taken out and replaced with water. This process is repeated ‘n’ number of times. Find the min value of ‘n’ for which the milk concentration becomes less than 44.5% ? एक कं टेनर में69.69 लीटर शुद्ध दू ध है। दू ध का 25% भाग मनकालकर उतनी ही मात्रा पानी डाल दी जाती है। यह प्रमिया ‘n’ बार दोहराई जाती है। ‘n’ का न्यूनतम मान ज्ञात कीमजए तामक दू ध का सांद्रण 44.5% सेकम हो जाए।<br><br>(a) 5<br>(b) 4<br>(c) 3<br>(d) 2				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A vessel is full of 85 ltr milk, 17ltr milk is taken out and replaced by water and again this process is repeated 2 more times, the amount of milk left after the 3rd replacement is ? एक बततन में85 लीटर दू ध भरा है। 17 लीटर दू ध मनकालकर उतनी ही मात्रा पानी भर दी जाती हैऔर यही प्रमिया 2 बार और दोहराई जाती है। तीसरी बार के बाद बततन मेंमकतना दू ध बचेगा?<br><br>(a) 43.52<br>(b) 45<br>(c) 46.08<br>(d) 48				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
From a container of vegetable oil 15L of vegetable oil is taken out and replaced by another type of vegetable oil. This process is repeated 3 times more. Find the initial amount of vegetable oil in the container if at the end the ratio of vegetable oil and another type of vegetable oil becomes 4096:2465 ? एक कं टेनर से15 लीटर वनस्पमत तेल मनकालकर उसकी जगह दूसरेप्रकार का तेल भर मदया जाता है। यह प्रमिया 3 बार और दोहराई जाती है। यमद अंत मेंपुराने तेल : नए तेल का अनुपात 4096:2465 हो जाता है, तो कं टेनर मेंप्रारंभ मेंतेल की कु ल मात्रा मकतनी थी?<br><br>(a) 125<br>(b) 135<br>(c) 142<br>(d) 150				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
A vessel contains certain quantity of pure milk. 90 litres pure milk is taken out of the vessel and replaced with same quantity of water. Again 80 litres mixture is taken out of the vessel and replaced with same quantity of water. Now, the resultant mixture having 51% water is poured into a jar having 36 litres water. Find the ratio of the quantities of milk to water in the jar finally ? एक बततन मेंकु छ मात्रा मेंशुद्ध दू ध है। उसमेंसे90 लीटर दू ध मनकालकर उतनी ही मात्रा पानी भर मदया जाता है। मिर 80 लीटर ममश्रण मनकालकर उतनी ही मात्रा पानी भर मदया जाता है। अब बनेममश्रण में51% पानी हैऔर इसे36 लीटर पानी वालेजार मेंडाल मदया जाता है। अंत मेंजार मेंदू ध : पानी का अनुपात क्या होगा?<br><br>(a) 7/9<br>(b) 9/7<br>(c) 7/16<br>(d) 7/10				40	Source::AbhasSaini 5.Mathematics::Mixture and Replacement
