Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
The average of 28 numbers is 52.5. The average of the first 12 numbers is 48.8 and that of the next 13 numbers is 45.8. If the other 3 numbers are excluded, then what is the average of the remaining numbers ?<br><br>(a) 47<br>(b) 47.24<br>(c) 48<br>(d) 48.50	47.24	Remaining 25 numbers are the first 12 and next 13. Sum = 12*48.8 + 13*45.8 = 585.6 + 595.4 = 1181. Avg = 1181/25 = 47.24.	Avg = (12*48.8 + 13*45.8)/25 = 47.24.	40	Source::AbhasSaini 5. Mathematics::Average
The average of 52 numbers is 48.5. The average of the first 22 numbers is 59.8 and that of the last 32 numbers is 41.7. If the 21st and 22nd numbers are excluded, then what is the average of the remaining numbers ?<br><br>(a) 40.20<br>(b) 45.80<br>(c) 47.88<br>(d) 54.33	47.88	Sum = 52*48.5 = 2522. First 22 = 1315.6, last 32 = 1334.4. 21st and 22nd overlap. Sum of overlap = 1315.6 + 1334.4 - 2522 = 128. Remaining avg = (2522 - 128)/50 = 47.88.	Overlap sum = 128. New avg = 2394 / 50 = 47.88.	40	Source::AbhasSaini 5. Mathematics::Average
The average of 41 numbers is 16. The average of the first 17 numbers is 27 and the average of the last 25 numbers is 26. If the 17th number from the beginning is excluded, then what is the average of the remaining numbers ?<br><br>(a) 9.085<br>(b) 5.5<br>(c) 3.43<br>(d) 5.075	5.075	Sum = 41*16 = 656. First 17 = 459, last 25 = 650. Overlap (17th) = 459 + 650 - 656 = 453. Remaining avg = (656 - 453)/40 = 203/40 = 5.075.	17th = 453. Avg = 203/40 = 5.075.	40	Source::AbhasSaini 5. Mathematics::Average
The average of 33 numbers is 74. The average of the first 17 numbers is 72.8 and that of the last 17 numbers is 77.2. If the 17th number is excluded, then what will be the average of the remaining numbers (correct to one decimal place)?<br><br>(a) 72.9<br>(b) 73.4<br>(c) 71.6<br>(d) 70.8	72.9	Sum = 33*74 = 2442. First 17 = 1237.6, last 17 = 1312.4. Overlap (17th) = 1237.6 + 1312.4 - 2442 = 108. Remaining avg = (2442 - 108)/32 = 72.9375.	17th = 108. Avg = 2334/32 = 72.9.	40	Source::AbhasSaini 5. Mathematics::Average
In a class, the number of girls is 60% more than the number of boys. Boys have an average weight of 4 kg more than twice the weight of girls. If the average weight of all boys and girls is 50 kg, then what is the average weight (in kg) of girls ?<br><br>(a) 35<br>(b) 40<br>(c) 42<br>(d) 38	35	Let Boys=x, Girls=1.6x. Avg girls=g, Avg boys=2g+4. (x(2g+4) + 1.6xg) / 2.6x = 50 => 3.6g + 4 = 130 => g = 35.	3.6g + 4 = 130 => g = 35.	40	Source::AbhasSaini 5. Mathematics::Average
The average score of 84 students (boys and girls) in a test is 55. The ratio of the numbers of boys to that of girls is 4:3. The average score of the boys is 46.66% less than that of the girls. What is the average score of the boys in the test ?<br><br>(a) 40<br>(b) 45<br>(c) 55<br>(d) 64	40	Ratio B:G = 4:3. 46.66% is 7/15. Avg Boys = 8/15 of Avg Girls. Let G_avg=15x, B_avg=8x. Total avg = (4*8x+3*15x)/7 = 11x = 55 => x=5. B_avg = 40.	11x = 55 => x=5. Boys avg = 8x = 40.	40	Source::AbhasSaini 5. Mathematics::Average
In a class of 80 students (boys and girls) there are 60% girls. The average weight of the boys is 64 kg and that of the girls is 48 kg. What is the average weight (in kg) of the whole class ?<br><br>(a) 55<br>(b) 54.4<br>(c) 53.6<br>(d) 56.2	54.4	Boys:Girls = 2:3. Avg = (2*64 + 3*48)/5 = (128+144)/5 = 272/5 = 54.4.	Avg = (2*64 + 3*48)/5 = 54.4.	40	Source::AbhasSaini 5. Mathematics::Average
The average age of 125 students in a group is 64.8 years. 40% of the students are boys and the rest are girls. The average age of the boys is 20% more than the average age of the girls. What is the average age (in years) of the boys ?<br><br>(a) 68<br>(b) 72<br>(c) 75<br>(d) 84	72	B:G = 2:3. B_avg = 1.2x, G_avg = x. Avg = (2*1.2x + 3x)/5 = 1.08x = 64.8 => x=60. B_avg = 72.	1.08x = 64.8 => x=60. Boys = 72.	40	Source::AbhasSaini 5. Mathematics::Average
In an NCC camp, the average weight was 72 kg. If 5 cadets having average weight 76 kg leave and 11 cadets of average weight 79 kg join the group, the average weight of the cadets in the group increases by 0.6 kg. The number of cadets, initially in the group was ?<br><br>(a) 85<br>(b) 81<br>(c) 89<br>(d) 91	89	Net weight change = 11*79 - 5*76 = 869 - 380 = 489. 72n + 489 = 72.6(n+6) => 0.6n = 53.4 => n = 89.	72n+489 = 72.6n + 435.6 => n=89.	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of a certain number of students in a group is 72 kg. If 10 students having an average weight of 78 kg leave and 4 students having an average weight of 80 kg join the group, the average weight of the students in the group decreases by 0.7 kg. The number of students initially in the group is ?<br><br>(a) 56<br>(b) 46<br>(c) 44<br>(d) 54	46	Net change = 4*80 - 10*78 = -460. 72n - 460 = 71.3(n-6) => 0.7n = 32.2 => n = 46.	72n - 460 = 71.3n - 427.8 => n=46.	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of a certain number of students in a class is 68.5 kg. If 4 new students having weights 72.2 kg, 70.8 kg, 70.3 kg and 66.7 kg join the class, then the average weight of all the students increases by 300 g. The number of students in the class initially is ?<br><br>(a) 21<br>(b) 16<br>(c) 11<br>(d) 26	16	Sum of new = 280.0. New average = 68.8. N * 0.3 = 280.0 - 4*(68.8) => N = 16.	N = (280.0 - 4*(68.8)) / 0.3 = 16	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of a certain number of students in a class is 55.5 kg. If 4 students with average weight 60 kg join the class, then the average weight of all students in the class increases by 360 g. The number of students in the class initially is ?<br><br>(a) 41<br>(b) 31<br>(c) 36<br>(d) 46	46	4*60 - 4*(55.86) = N*0.36 => N = 46.	N = (240 - 223.44)/0.36 = 46.	40	Source::AbhasSaini 5. Mathematics::Average
The average height of a certain number of students in a group is 155.6 cm. If 12 students having an average height of 150.5 cm join the group and 7 students having an average height of 159 cm leave the group, the average height of the students in the group will decrease by 34 mm. What is the number of students initially in the group ?<br><br>(a) 30<br>(b) 25<br>(c) 40<br>(d) 20	20	Change = 12(150.5) - 7(159) = 693. N(155.6) + 693 = (N+5)(152.2). N*3.4 = 68 => N=20.	N*3.4 = 5*152.2 - 693 => N=20.	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of some persons in a group is 76 kg. If 15 persons with average weight 72 kg join the group or 5 persons with average weight 84 kg leave the group, the average weight of the persons in the group in both cases is the same. How many persons were there in the group, initially ?<br><br>(a) 42<br>(b) 35<br>(c) 45<br>(d) 54	45	New avg = (1080 - (-420))/(15 - (-5)) = 75. 76N - 5*84 = 75(N-5) => N=45.	20x = 1500 => x=75 => N=45.	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of some boys in a group is 45 kg. If 10 boys with an average weight of 39 kg join the group or 10 boys with an average weight of 49 kg leave the group, then the average weight of boys in both cases is equal. How many boys were there in the group initially ?<br><br>(a) 50<br>(b) 52<br>(c) 60<br>(d) 65	50	New avg = (390 - (-490))/20 = 44. 45N + 390 = 44(N+10) => N=50.	20x = 880 => x=44 => N=50.	40	Source::AbhasSaini 5. Mathematics::Average
The average weight of some members of a club is 70 kg. If 15 members with an average weight of 60 kg join the club or 5 members with an average weight of 90 kg leave the club, then the average weight of members in both cases is equal. How many members were there in the club initially ?<br><br>(a) 45<br>(b) 48<br>(c) 54<br>(d) 64	45	20x = 1350 => x = 67.5. 70N + 900 = 67.5(N+15) => 2.5N = 112.5 => N=45.	x = 1350/20 = 67.5 => N=45.	40	Source::AbhasSaini 5. Mathematics::Average
There are 45 students in a hostel. If the number of students increases by 5, the total expenses of the mess increase by ₹30 per day while the average daily expenditure per head diminishes by ₹2. Find the original total daily expenditure of the mess ?<br><br>(a) ₹1,170<br>(b) ₹1,710<br>(c) ₹1,200<br>(d) ₹1,250	₹1,170	(E+30)/50 = E/45 - 2 => 5E = 5850 => E = 1170.	(E+30)/50 = E/45 - 2 => E=1170.	40	Source::AbhasSaini 5. Mathematics::Average
There were 46 students in a boys hostel. Due to the admission of eight new students the expenses of the hostel mess were increased by Rs. 42 per day while the average expenditure per head diminished by Rs 1. What was the original expenditure of the hostel mess ?<br><br>(a) Rs. 572<br>(b) Rs. 544<br>(c) Rs. 552<br>(d) Rs. 652	Rs. 552	(E+42)/54 = E/46 - 1 => 8E = 4416 => E = 552.	(E+42)/54 = E/46 - 1 => E=552.	40	Source::AbhasSaini 5. Mathematics::Average
There are 35 students in a hostel. If the number of students increases by 7, then the expenses of the mess increased by Rs. 42 per day while the average expenditure per head diminishes by Re. 1. Find the original expenditure of the mess ?<br><br>(a) 360<br>(b) 350<br>(c) 420<br>(d) 200	420	(E+42)/42 = E/35 - 1 => 7E = 2940 => E = 420.	7E = 2940 => E = 420.	40	Source::AbhasSaini 5. Mathematics::Average
A librarian purchased 72 story books for his library. Later he found that by spending ₹432 more, he could get 6 extra books, and the overall average price per book would decrease by ₹1. Find the previous average price per book ?<br><br>(a) ₹85<br>(b) ₹98<br>(c) ₹99<br>(d) ₹100	₹85	E/72 - (E+432)/78 = 1 => 6E = 36720 => E = 6120. Avg = 6120/72 = 85.	6E = 36720 => E = 6120 => Avg=85.	40	Source::AbhasSaini 5. Mathematics::Average
Ten men went to a hotel. Nine of them spent Rs. 50 each on their meals, and the tenth spent Rs. 9 more than the average of all of them. How much did the tenth man spend ?<br><br>(a) Rs. 59<br>(b) Rs. 62<br>(c) Rs. 90<br>(d) Rs. 60	Rs. 60	Let avg be A. 10th = A + 9. Total = 9*50 + A + 9 = 10A => 9A = 459 => A=51. 10th = 60.	10th spends 9 more than avg => 9 extra is shared among 9 others => Avg = 50+1=51. 10th = 51+9 = 60.	40	Source::AbhasSaini 5. Mathematics::Average
Out of 10 persons, 9 persons spent ₹15 each on their breakfast. The tenth person spent ₹9 more than the average expenditure of all of them. The total amount spent by all of them is ?<br><br>(a) ₹144<br>(b) ₹135<br>(c) ₹10<br>(d) ₹160	₹160	Avg = 15 + 9/9 = 16. Total = 10 * 16 = 160.	Avg = 15 + 9/9 = 16 => Total = 160.	40	Source::AbhasSaini 5. Mathematics::Average
Ram, Shyam, Rohan, Reeta and Mukesh are five members of a family who are weighed consecutively and their average weight is calculated after each member is weighed. If the average weight increases by 3 kg each time, how much heavier is Mukesh than Ram ?<br><br>(a) 24 kg<br>(b) 28 kg<br>(c) 26 kg<br>(d) 22 kg	24 kg	w_n = w_1 + (n-1)*6. w_5 - w_1 = 4*6 = 24.	Each step adds 2*3=6 to difference. 4 steps = 24.	40	Source::AbhasSaini 5. Mathematics::Average
If the average height of 5 section for class with 20, 30, 50, 30 and 20 students are 102.5, 107.5, 112.5, 117.5 and 122.5, Find the average height of the students ?<br><br>(a) 112.5<br>(b) 113<br>(c) 113.5<br>(d) 111.5	112.5	Weights and averages are symmetric around 112.5. Average = 112.5.	Symmetric distribution => middle value 112.5.	40	Source::AbhasSaini 5. Mathematics::Average
if the Average marks of the three batches of 50, 75 and 45 students are 40, 58 and 64 respectively, find the average marks of all the students (apprx) ?<br><br>(a) 54.2<br>(b) 55.8<br>(c) 54<br>(d) 54.5	54.2	(50*40 + 75*58 + 45*64) / 170 = 9230 / 170 = 54.29 => 54.2 approx.	9230 / 170 ≈ 54.29.	40	Source::AbhasSaini 5. Mathematics::Average
The average of 8 numbers 127, 432, p, 89, q, 99, 842 and 76 is 221 and the numbers p and q are two-digit numbers. If the units digit of p is one less than that of q and tens digit of q is one less than that of p, then the sum of the digits of p is ?<br><br>(a) 13<br>(b) 14<br>(c) 12<br>(d) 11	11	Sum = 1768. Known sum = 1665. p+q = 103. p=10x+y, q=10(x-1)+(y+1). 20x+2y-9 = 103 => p=56. 5+6=11.	p+q = 103. p=56, q=47 fits condition. Sum of digits of p = 11.	40	Source::AbhasSaini 5. Mathematics::Average
In an examination, the average score of a student was 71.9. If the student would have got 28 more marks in English, 22 more marks in Mathematics, 16 more marks in Computer Science, 14 more marks in History, 10 less marks in Hindi, and retained the same marks in other subjects, then the average score would have been 80.65. How many subjects were there in the examination ?<br><br>(a) 7<br>(b) 9<br>(c) 8<br>(d) 6	8	Net change in marks = 28+22+16+14-10 = 70. Change in avg = 80.65 - 71.9 = 8.75. Subjects = 70/8.75 = 8.	N = 70 / 8.75 = 8.	40	Source::AbhasSaini 5. Mathematics::Average
The average age of 25 persons is 40 years. 5 new persons with an average age of 30 years joined them. The average age of all the persons is ?<br><br>(a) 38(2/3) years<br>(b) 38(1/3) years<br>(c) 38(2/5) years<br>(d) 38(3/4) years	38(1/3) years	Total age = 1000 + 150 = 1150. Avg = 1150/30 = 38(1/3).	(25*40 + 5*30)/30 = 38(1/3).	40	Source::AbhasSaini 5. Mathematics::Average
Average weight of luggage of 45 passengers in the flight is 12 kg and 15 new passengers with average weight of their luggage 18 kg boarded the flight, then by what amount the average weight of the luggage is increased in the flight ?<br><br>(a) 1.5 kg<br>(b) 2.5 kg<br>(c) 1 kg<br>(d) 2 kg	1.5 kg	Extra weight = 15*(18-12) = 90. Increase in avg = 90/(45+15) = 90/60 = 1.5 kg.	Increase = 15*6/60 = 1.5.	40	Source::AbhasSaini 5. Mathematics::Average
The average of runs of a cricket player of 10 innings was 32. How many runs must he make in his next inning so as to increase his average of runs by 4 ?<br><br>(a) 76<br>(b) 70<br>(c) 4<br>(d) 2	76	11*36 - 10*32 = 396 - 320 = 76.	New avg + old innings * increase = 36 + 10*4 = 76.	40	Source::AbhasSaini 5. Mathematics::Average
A cricketer whose bowling average is 24.85 runs per wicket, takes 5 wickets for 52 runs and thereby decreases his average by 0.85. The number of wickets taken by him till the last match was ?<br><br>(a) 64<br>(b) 72<br>(c) 80<br>(d) 96	80	(24.85w + 52)/(w+5) = 24.0 => 0.85w = 68 => w=80.	w = (120 - 52)/0.85 = 80.	40	Source::AbhasSaini 5. Mathematics::Average
The bowling average of a cricketer was 12.4. He improves his bowling average by 0.2 points when he takes 5 wickets for 26 runs in his last match. The number of wickets taken by him before the last match was<br><br>(a) 125<br>(b) 150<br>(c) 175<br>(d) 200	175	(12.4w + 26)/(w+5) = 12.2 => 0.2w = 35 => w=175.	w = (61 - 26)/0.2 = 175.	40	Source::AbhasSaini 5. Mathematics::Average
A cricketer had a certain average of runs for his 64 innings. In his 65th innings, he is bowled out for no score on his part. This brings down his average by 2 runs. His new average of runs is ?<br><br>(a) 130<br>(b) 128<br>(c) 70<br>(d) 68	128	64x/65 = x - 2 => x = 130. New avg = 128.	New avg = 65*2 - 2 = 128 (Wait. x = 130, new is 128. Trick: 64*2 = 128).	40	Source::AbhasSaini 5. Mathematics::Average
A cricket batsman had a certain average of runs for his 11 innings. In the 12th innings, he made a score of 90 runs and thereby his average of runs was decreased by 5. His average of runs after 12th innings is ?<br><br>(a) 155<br>(b) 150<br>(c) 145<br>(d) 140	145	11x + 90 = 12(x-5) => x = 150. New avg = 145.	New avg = 90 + 11*5 = 145.	40	Source::AbhasSaini 5. Mathematics::Average
After 12 innings, the average score per innings of a batsman was 55. After 14 innings his average score increased to 60. If the batsman had scored 20 runs more in the 14th innings than the previous innings, then how many runs did he score in the 13th innings ?<br><br>(a) 90<br>(b) 85<br>(c) 80<br>(d) 75	80	13th + 14th = 14*60 - 12*55 = 180. 13th + (13th+20) = 180 => 13th = 80.	2x + 20 = 180 => x = 80.	40	Source::AbhasSaini 5. Mathematics::Average
The batting average for 40 innings of a cricket player is 50 runs. His highest score exceeds his lowest score by 172 runs. If these two innings are excluded, the average of the remaining 38 innings is 48 runs. The highest score of the player is ?<br><br>(a) 165 runs<br>(b) 170 runs<br>(c) 172 runs<br>(d) 174 runs	174 runs	H+L = 40*50 - 38*48 = 176. H-L = 172. 2H = 348 => H = 174.	H = (176+172)/2 = 174.	40	Source::AbhasSaini 5. Mathematics::Average
