Question	Answer	Basic Solution	Short Solution/Trick	Target Time	Tags
A man travels from a point A to B at the speed of 45 km/h and then further from B to C at 75 km/h. Then, he returns from C to A at x km/h. If the ratio of the distance between A to B and B to C is 3:5, respectively, and the average speed for the entire journey is 80 km/h, then what is the value of x ?<br><br>(a) 105<br>(b) 100<br>(c) 120<br>(d) 115				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man travels from point A to B at 30 km/h, further from B to C at 40 km/h, and then further C to D at 50 km/h. The ratio between the distances AB, BC and CD is 1:2:3. He returns from D to A at x km/h. If his average speed for the journey is 53 49/67 km/h, then what is the value of x ?<br><br>(a) 70<br>(b) 75<br>(c) 80<br>(d) 90				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A car starts at a speed of 60 km/h and at every two hours its speed increases by 6 km/h. In how much time will it cover the distance of 396 km ?<br><br>(a) 6 Hours 30 minute<br>(b) 5 Hours 30 minute<br>(c) 5 Hours<br>(d) 6 Hours				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A delivery boy started from his office at 8 a.m. to deliver an article. He rode his scooter at a speed of 36 km/h. He delivered the article and waited for 20 minutes to get the payment. After the payment was made, he reached his office at 9:30 a.m., travelling at a speed of 27 km/h. Find the total distance travelled by the boy ?<br><br>(a) 32 km<br>(b) 36 km<br>(c) 40 km<br>(d) 30 km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
X and Y each cover a distance of 80 km in this way that the speed of y is greater than the speed of x. The sum of their speed is 43 km/h and time taken by both is 3 hours and 40 minutes. The ratio of the speed of x to that of y is ?<br><br>(a) 5:3<br>(b) 3:5<br>(c) 3:4<br>(d) 4:3				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A person covers a distance of 300 km and then returns to the starting point. The time taken by him for the outward journey is 2.5 hours more than the time taken for the return journey. If he returned at a speed of 10 km/h more than the speed of going, what was the speed (in km/h) for the outward journey ?<br><br>(a) 20<br>(b) 30<br>(c) 40<br>(d) 15				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man walks to a viewpoint and returns to the starting point by his car maintaining constant speed and thus takes a total time of 8 hours 30 minutes. He would have gained 5 hours by driving both ways. How long would it have taken for him to walk both ways with same walking speed ?<br><br>(a) 13½<br>(b) 13<br>(c) 14<br>(d) 14½				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man covers 42 km partly at 5 km/hr and 6 km/hr. If he covered former distance at 6 km/hr and later distance at 5 km/hr, he covered 4 kilometres more in the same time. Find the time taken to cover the whole distance at original rate ?<br><br>(a) 7<br>(b) 8<br>(c) 8.5<br>(d) 9				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man travels 370 km partly by train and partly by car. If he covers 250 km by train and the rest by car, it takes him 4 hours. But, if he travels 130 km by train and the rest by car, he takes 18 minutes longer. Find the sum of speed of the train and that of the car ?<br><br>(a) 150 km/hr<br>(b) 180 km/hr<br>(c) 160 km/hr<br>(d) 120 km/hr				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man travels 450 km to his home partly by train and partly by car. He takes 8hrs 40min, if he travels 240 km by train and rest by car. He takes 20 mins more, if he travels 180 km by train and the rest by car. Find the speed of the car in km/hr ?<br><br>(a) 45<br>(b) 60<br>(c) 75<br>(d) 64				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Excluding stoppages, the speed of a bus is 60 kmph and including stoppages, it is 54 kmph. For how many minutes does the bus stop per hour ?<br><br>(a) 4 mins<br>(b) 6 mins<br>(c) 7 mins<br>(d) 5 mins				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
The speed of a train including stoppages is 75 kmph and excluding stoppages, the speed of the train is 90 kmph. For how many minutes does the train stop per hour ?<br><br>(a) 10 minutes<br>(b) 15 minutes<br>(c) 20 minutes<br>(d) 11 minutes				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train approaches a tunnel AB. Inside the tunnel is a cat located at a point that is 3/8 of the distance AB measured from the entrance A. When the train whistles, the cat runs. If the cat moves to the entrance of the tunnel A, the train catches the cat exactly at the entrance. If the cat moves to the exit B, the train catches the cat exactly at the exit. The speed of the train is greater than the speed of the cat by what order ?<br><br>(a) 1:4<br>(b) 4:1<br>(c) 3:1<br>(d) 1:3				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Shreya climbs a hill at a speed of 4 miles/hr and descends the hill at a speed of 6 miles/hr. If he takes a total of 3.5 hour in this two-way journey, what is distance between the top and the foot of the hill ?<br><br>(a) 8 miles<br>(b) 9 miles<br>(c) 6.4 miles<br>(d) 8.4 miles				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Abhishek climbs the hill at a speed of 3 meter/hr and descends at a speed of 5 meter/hr. If the total time taken by him in this two-way journey is 6.4 hours, what is the distance between top and foot of the hill ?<br><br>(a) 12 m<br>(b) 11 m<br>(c) 18 m<br>(d) 15 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two cars start from the same place at the same time at right angles to each other. Their speeds are 108 km/hr and 144 km/hr, respectively. After 10 seconds the distance between them will be ?<br><br>(a) 500 m<br>(b) 720 m<br>(c) 540 m<br>(d) 480 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two cyclists A and B run their cycles at average speed of 30 km/hr and 40 km/hr respectively. If A runs in North direction and B in East direction beginning from the same origin at the same time, what will be the minimum distance between the two cyclists after half an hour ?<br><br>(a) 24 km<br>(b) 25 km<br>(c) 22 km<br>(d) 20 km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
x and y each cover a distance of 90 km in this way that the speed of y is greater than the speed of x. The sum of their speed is 100 km/h and time taken by both is 3 hours and 45 minutes. The ratio of the speed of x to that of y is ?<br><br>(a) 2 : 4 (b) 2 : 3<br>(c) 1 : 4 (d) 1 : 3				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A takes 2 hours more than B to cover a distance of 40 km. If A doubles his speed, he takes 1½ hour more than B to cover 80 km. To cover a distance of 120 km, how much time (in hours) will B take travelling at his same speed?<br><br>(a) 4/3<br>(b) 5/3<br>(c) 5/4<br>(d) 3/2				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A takes 30 minutes more than B to cover a distance of 15 km at a certain speed. But if A doubles his speed, he takes one hour less than B to cover the same distance. What is the speed (in km/h) of B ?<br><br>(a) 6<br>(b) 5<br>(c) 6½<br>(d) 5½				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Travelling at 60 km/h, a person reaches his destination in a certain time. He covers 60% of his journey in 2/5 of the time. At what speed (in km/h) should he travel to cover the remaining journey so that he reaches the destination on right time ?<br><br>(a) 48<br>(b) 40<br>(c) 42<br>(d) 36				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Amit travelled from A to B at an average speed of 60 km/h. He covered the first 75% distance in two-thirds of the time and the remaining distance at a constant speed of x km/h. What is the value of x ?<br><br>(a) 54<br>(b) 40<br>(c) 60<br>(d) 45				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Nikhil generally reaches his office 35 min late, he reduces his speed by 20% one day and reaches 55 min late. In how much time does he need to complete his journey to reach office on time ?<br><br>(a) 35 m<br>(b) 30 m<br>(c) 45 m<br>(d) 55 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A boy travels a certain distance between his home and school by bicycle. walking at an average speed of 15 km/hr he reaches school 10 minutes late. if he walk at an average speed of 20 km/hr he reaches there 5 minutes earlier. find the distance between his home and school ?<br><br>(a) 14 km<br>(b) 17 km<br>(c) 15 km<br>(d) 16 km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Ravi starts for his school from his house on his cycle at 8:20 a.m. If he runs his cycle at a speed of 10 km/h, he reaches his school 8 minutes late, and if he drives the cycle at a speed of 16 km/h, he reaches his school 10 minutes early. The school starts at ?<br><br>(a) 8:50 a.m.<br>(b) 9:40 a.m.<br>(c) 8:40 a.m.<br>(d) 9:00 a.m.				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man starts from his house and travelling at 25 km/h, he reaches his office late by 10 minutes, and travelling at 20 km/h, he reaches his office late by 22 minutes. The distance (in km) from his house to his office is ?<br><br>(a) 16<br>(b) 20<br>(c) 18<br>(d) 12				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train covers 360 km at a uniform speed. If the speed had been 10 km/h more, it would have taken 3 hours less for the same journey. What is the speed of the train (in km/hr) ?<br><br>(a) 30<br>(b) 50<br>(c) 25<br>(d) 40				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
The speed of train A is 25 km/h more than the speed of train B. A takes 4 hours less time to travel a distance of 300km than what train B takes to travel 250 km. What is the speed (in km/h) of A ?<br><br>(a) 65<br>(b) 50<br>(c) 60<br>(d) 70				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A motorcyclist left 60 min later than the scheduled time but in order to reach his destination 80 km away in time, he had to increase the speed by 4 km from his usual speed. Find his usual speed ?<br><br>(a) 12<br>(b) 14<br>(c) 16<br>(d) 18				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A motorcyclist left 60/9 minutes later than the scheduled time but in order to reach his destination 21 km away in time, he had to increase the speed by 12 km from his usual speed. Find his usual speed ?<br><br>(a) 21<br>(b) 42<br>(c) 35<br>(d) 40				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A car covered a certain distance at a uniform speed. If the car had been 12 km/h faster, it would have taken 8 hours less than the scheduled time. If the car were slower by 12 km/h, the car would have taken 12 hours more than the scheduled time. Find the length of the journey (in km).<br><br>(a) 1480<br>(b) 2860<br>(c) 2880<br>(d) 1440				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man covered a certain distance at some speed. Had he moved 3 km/hr faster, he would have taken 75 minutes less. If he had moved 2 km/hr slower, he would have taken 75 minutes more. What is the distance ?<br><br>(a) 70<br>(b) 75<br>(c) 80<br>(d) 85				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man travelled a certain distance by car, if he increases his speed by 3km/hr, he would have taken 40 min less time but if he had decreased his speed by 2 km/hr, he would have taken 40 minutes more time. Find distance, actual time, actual Speed ?<br><br>(a) 40<br>(b) 45<br>(c) 50<br>(d) 55				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A man covered a certain distance at some Speed. Had he moved 3m/sec faster, he would have taken 5 second lesser and had he moved 8m/sec faster he would have taken 10 sec lesser. find the distance ?<br><br>(a) 250<br>(b) 300<br>(c) 270<br>(d) 350				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A and B start walking together and move towards each other from place x and y respectively After meeting each other at a certain point on the route A and B take 6.4 hours and 3.6 hours to reach y and x. If the speed of B was 15 km/h. Then find the speed of A (in km/hr) ?<br><br>(a) 15<br>(b) 12<br>(c) 16<br>(d) 20				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A and B are travelling towards each other from the points P and Q respectively. After crossing each other, A and B take 6⅛ hours and 8 hours, respectively to reach their destinations Q and P, respectively. If the speed of B is 12.6 km/h, then the speed (in km/h) of A is ?<br><br>(a) 15.2<br>(b) 14.4<br>(c) 16.8<br>(d) 13.6				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
B starts 4 minutes after A from the same point, for a place at a distance of 7 miles from the starting point. A on reaching the destination turns back and walks a mile where he meets B. If A’s speed is a mile in 8 minutes, then B’s speed is a mile in __ minutes.<br><br>(a) 8<br>(b) 9<br>(c) 10<br>(d) 12				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Alok starts walking from P at the speed of 4 km/h towards Q. Raman starts at same time from P towards Q at the speed of 7 km/h. Raman reaches Q and turns back and starts walking towards P. He meets Alok at R. If PQ is 22 km, then what is PR ?<br><br>(a) 16<br>(b) 15<br>(c) 18<br>(d) 20				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A and B are standing 4.2 km apart, they start moving towards each Other simultaneously from their position at 2.4 km per hour and 3.2 km per hour respectively. At what distance from the midpoint do they meet ?<br><br>(a) 200 m<br>(b) 300 m<br>(c) 280 m<br>(d) 3200 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A and B are two stations 370km apart. A train starts from station A at 9:00 AM and travels towards station B at a speed of 20km/hr. Another train starts from station B at 10:00 AM and travels towards station A at a speed of 50km/hr. At what time do they meet ?<br><br>(a) 1:00 PM<br>(b) 2:00 PM<br>(c) 2:30 PM<br>(d) 3:00 PM				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Ram starts from point A at 7:50 AM and reaches point B at 1:50 PM on the same day Raju starts from point B at 7:50 AM and reaches point A at 5:50 PM. Both points A and B are separated by only one straight live track, when do they both meet ?<br><br>(a) 9:32 AM<br>(b) 12:32 PM<br>(c) 11:35 AM<br>(d) 10:32 AM				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train starts from A at 8 AM and reaches B at 1 PM on the same day. Another train start from B at 10 AM and reaches A at 5 PM on the same day. At what time the two trains will have crossed each other ?<br><br>(a) 11:45 AM<br>(b) 10:45 AM<br>(c) 12:30 AM<br>(d) 9:45 AM				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
The distance between two station, A and B is 575 km. A train starts from station ‘A’ at 5:00 p.m. and moves towards station ‘B’ at an average speed of 50 km/h. Another train starts from station ‘B’ at 5:30 p.m. and moves towards station ‘A’ at an average speed of 60 km/h. How far from station ‘A’ will the trains meet ?<br><br>(a) 275 km<br>(b) 225 km<br>(c) 300 km<br>(d) 325 km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Car A start from X towards Y at 12:00 while Car B starts from Y at 2:08 pm they cross each other at 3.20 pm and reach their respective ends exactly at the same time. At what time A reach its destination ?<br><br>(a) 5:00<br>(b) 5:10<br>(c) 5:20<br>(d) 5:30				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two people A and B are initially 8 km apart and they start travelling towards each other at the same time. They meet after travelling for 30 minutes and time taken by B to reach A is 32 minutes more than the time taken by A to reach B. then what is the speed of A ?<br><br>(a) 8 km/hr<br>(b) 10 km/hr<br>(c) 12 km/hr<br>(d) 16 km/hr				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Train X and train Y travels from station A to station B and vice versa. Train X leaves station a at 8 a.m. and train Y leaves Station B at 10:00 a.m. After meeting, train X takes 2.5 hours to reach station B while train Y takes 6 hours to reach station A. Find the time taken by train X to reach station B from Station A ?<br><br>(a) 7.5<br>(b) 8.5<br>(c) 6.5<br>(d) 4.5				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Arun, Barun and Kiranmala start from the same place and travel in the same direction at speeds of 30 km/hr, 40 km/hr and 60 km/hr respectively. Barun starts two hours after Arun. If Barun and Kiranmala overtake Arun at the same instant, how many hours after Arun did Kiranmala start ?<br><br>(a) 2 hrs<br>(b) 4 hrs<br>(c) 1 hrs<br>(d) 3 hrs				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Veena and Karmeshwere at different places in Delhi. They fixed a meeting point to meet to settle some issue. Veena started her journey at 8:00 a.m. from place A and reached place B at 4:00 p.m. and Karmeshstarted moving from place B 2 hours later than the time Veena started and could reach place A at 5:00 p.m. the same day, via the same route. At what time will Karmeshand Veena meet each other ?<br><br>(a) 1:24 p.m.<br>(b) 12:48 p.m.<br>(c) 1:46 p.m.<br>(d) 1:00 p.m.				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A thief runs by a car from a city located 400 km away at a speed of 60 km/h. Just 30 minutes later police starts chasing the thief at a speed of 80 km/h. How much distance covered by the police to catch the thief ?<br><br>(a) 70 km<br>(b) 85 km<br>(c) 90 km<br>(d) 120 km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A thief rides a bike at a speed of 100 km/h by running away from the police. The police immediately started chasing at 75 km/h after 1 hour the engine of the police car broke down which took 30 minutes to repair, after this the speed of the car is increased to 120 km/h, how long the thief was caught ?<br><br>(a) 2 hours 45 minutes<br>(b) 3 hours 40 minutes<br>(c) 5 hours 15 minutes<br>(d) 2 hours 30 minutes				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A policeman chasinga thief is 2.4 km behind the thief. The speed of thief is 60% of the speed of the policeman and the policeman catches him in 18 minutes. So tell what is the speed of the thief (in km/hr) is ?<br><br>(a) 12<br>(b) 10<br>(c) 15<br>(d) 16				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A policeman sees a thief from a distance of 2.4km, the thief starts running at a speed of 24 km/h and the policeman starts chasing him at a speed of 36 km/h find the distance between them after 10 minutes ?<br><br>(a) 400<br>(b) 300<br>(c) 350<br>(d) 380				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Police sees a thief from a distance of 270 m. The thief starts running away and the policeman chases him the thief and the policeman run at a speed of 8 m/s and 9 m/s respectively. What is the distance between them after 3 minutes ?<br><br>(a) 60 m<br>(b) 90 m<br>(c) 120 m<br>(d) 100 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A thief stole jewelery from a shop at 8:35 pm and run away on a bike at a speed of 60 km/h. The police were informed at 8:50 pm. if the police caught the thief at 9:20 pm. what should be the minimum speed of the police jeep ?<br><br>(a) 60 km/h<br>(b) 90 km/h<br>(c) 80 km/h<br>(d) 75 km/h				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A thief steals an item and escapes, running at 13.5 km/h. A policeman arrives at the spot of the crime after 8 minutes and immediately starts chasing the thief. 28 minutes after the policeman started to chase the thief, there is still a gap of 540 m between the two. At what distance from the spot of the crime would the policeman catch up with the thief, and what is the speed (in km/h) at which the policeman ran ?<br><br>(a) 10.4 km, 16<br>(b) 10.8 km, 16.2<br>(c) 12.96 km, 16.2<br>(d) 11.2 km, 16.4				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A thief steals an item and escapes, running at a speed of 15 km/h. A policeman arrives at the spot of the crime after 4 minutes and immediately starts chasing the thief. 16 minutes after the policeman started to chase the thief; there is still a gap of 200 m between the two. At what distance from the spot of the crime will the policeman catch up the thief and what is the speed (in km/h) of the policeman ?<br><br>(a) 5.5 km; 16.5<br>(b) 6 km; 18<br>(c) 6.5 km; 19.5<br>(d) 5 km; 15				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A police station, a bank and a safe house for the thief are in a straight line with a bank in between. The distance between the police station and the safe house is four times the distance between the bank and the safe house. After looting the bank at 9:15 A.M, the thief runs away. A policeman gets the information instantly and chases him at the speed of 16 km/h. The policeman catches the thief at the gate of the safe house in fifteen minutes. What is the distance between the bank and the police station ?<br><br>(a) 1km<br>(b) 2km<br>(c) 3km<br>(d) 4km				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A carriage driving in a fog passed a man who was walking at the speed of 4.5 km/h in the same direction. He could see the carriage for 4 min and it was visible to him up to a distance of 120 m. What was the speed of the carriage ?<br><br>(a) 5.4 km/hr<br>(b) 6 km/hr<br>(c) 6.3 km/hr<br>(d) 6.5 km/hr				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Vinay fires two bullets from the same place.Vinay fires two bullets from the same place at an interval of 12 minutes but Raju sitting in a train approaching the place hears the second report 11 minutes 30 seconds after the first. What is the approximate speed of train (if sound travels at the speed of 330 metre per second) ?<br><br>(a) 660/23 m/s<br>(b) 220/7 m/s<br>(c) 330/23 m/s<br>(d) 110/23 m/s				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train 700m long is running at 84 km/h. How long will it take to Cross 700m long platform completely ?<br><br>(a) 60s<br>(b) 18s<br>(c) 30s<br>(d) 45s				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train completely crosses two bridge of length 600 metres and 200 metres in 70 seconds and 50 seconds respectively. What is the length (in meters) of the train ?<br><br>(a) 840m<br>(b) 880m<br>(c) 800m<br>(d) 600m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train overtakes two boys who are walking in the same direction as the train, at the rate of 15 km/hr and 21 km/hr and passes them completely in 8 seconds and 12 seconds respectively. Find the length of the train ?<br><br>(a) 40 m<br>(b) 20 m<br>(c) 30 m<br>(d) 24 m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A 600 meters long train crosses a stationary pole is 25 sec. Travelling at the same speed, this train crosses a bridge completely in 50 sec. What is the length of this bridge ?<br><br>(a) 750m<br>(b) 600m<br>(c) 800m<br>(d) 1000m				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train crosses a stationary pole in 25 seconds and a bridge in 40 seconds. If the length of the bridge is 1600 meters, then what is the speed of the train ?<br><br>(a) 284 km/h<br>(b) 384 km/h<br>(c) 348 km/h<br>(d) 380 km/h				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train takes 2 minute to cross a stationary pole. How much time (in seconds) will the train take to cross a bridge whose length is thrice the length of the train ?<br><br>(a) 300<br>(b) 360<br>(c) 480<br>(d) 420				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A 800 metres long train can cross a 1000 meters long platform in 36 seconds. In how much time (in seconds) can it cross a bridge 2000 metres long ?<br><br>(a) 56<br>(b) 52<br>(c) 48<br>(d) 44				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains 145 m and 125 m long are running in the same direction at the speed of 65 km/hr and 47 km/hr respectively. In how much time will the first train cross the second train (in sec) ?<br><br>(a) 54<br>(b) 60<br>(c) 52<br>(d) 48				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains are running in opposite direction with the same speed. If the length of each train is 135 meter and they cross each other in 9 seconds then, the speed of each train (in km/hr) is ?<br><br>(a) 45<br>(b) 50<br>(c) 60<br>(d) 54				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train ‘A’ running at 48 km/hr, crosses an electric pole in 12 seconds. It crosses the oncoming train B running at a speed of 42 km/hr in 20 seconds. What is the length (in m) of train B ?<br><br>(a) 280<br>(b) 340<br>(c) 300<br>(d) 350				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains running in opposite direction on parallel tracks, at speed of 50 km/h and 65 km/h take 18 seconds to cross each other. If the length of one train is 250 m, then the length of the other train is ?<br><br>(a) 320<br>(b) 325<br>(c) 330<br>(d) 340				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train x running at 65 km/h crosses another train y running at 43 km/h in the opposite direction in 14 seconds. If the length of y is two-thirds that of x, then what is the length of y (in m) ?<br><br>(a) 210<br>(b) 252<br>(c) 168<br>(d) 200				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains each having length of 180 meters moving in the opposite direction crossed each in 8 seconds. If one train crossed a 200 meter long platform in 19 seconds, then the ratio of their speed is ?<br><br>(a) 2:3<br>(b) 5:4<br>(c) 4:5<br>(d) 3:4				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
The speed of a train is 72 km/hr. It crosses a tunnel in 45 sec and overtakes a person walking at a speed of 12 km/hr in the same direction in 15 sec. The length (in m) of the tunnel is ?<br><br>(a) 675<br>(b) 650<br>(c) 625<br>(d) 600				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains are running on parallel tracks in the same direction at the speed of 75 km/h, and 85 km/h respectively. The trains crossed each other in 270sec. If the length of one train is 250 m, then what is the length (in m) of the other train ?<br><br>(a) 575<br>(b) 500<br>(c) 550<br>(d) 525				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Train A running at a speed of 72 km/hr takes 25 seconds to completely cross train B running at 36 km/hr in the opposite direction. The length of train B is 1.5 times the length of train A. Train B crosses a bridge completely in 76 seconds. The length of the bridge (in m) is ?<br><br>(a) 310<br>(b) 300<br>(c) 320<br>(d) 350				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
Two trains of lengths 250 metres and 200 metres run on parallel tracks. When running in the same direction the faster train crosses the slower one in 37.5 seconds. When running in opposite directions at speeds the same as their earlier speeds, they pass each other completely in 7.5 seconds. Then the ratio of the speeds of the faster train to the slower train ?<br><br>(a) 3:2<br>(b) 5:4<br>(c) 4:3<br>(d) 6:5				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
A train X travelling at 60 km/h overtakes another train Y, 225 m long and completely passes it in 72 seconds. If the trains had been going in opposite directions, they would have passed each other in 18 seconds. The length (in m) of X and the speed (in km/h) of Y are, respectively.<br><br>(a) 245 and 45<br>(b) 245 and 54<br>(c) 255 and 36<br>(d) 255 and 40				40	Source::AbhasSaini 5. Mathematics::Time, Speed and Distance
